Year,value,Village
2000,131.35445900000002,AdiKisandid
2001,129.33813500000002,AdiKisandid
2002,95.7004536,AdiKisandid
2003,155.618709,AdiKisandid
2004,34.155632,AdiKisandid
2005,89.028783,AdiKisandid
2006,148.654306,AdiKisandid
2007,120.28675,AdiKisandid
2008,124.23596,AdiKisandid
2009,134.4256453,AdiKisandid
2010,250.99477399999998,AdiKisandid
2011,61.20440539999999,AdiKisandid
2012,42.07284800000001,AdiKisandid
2013,96.503718,AdiKisandid
2014,191.154239,AdiKisandid
2015,147.157391,AdiKisandid
2016,93.686375,AdiKisandid
2017,202.1653378,AdiKisandid
2018,187.059122,AdiKisandid
2019,91.766634,AdiKisandid
1983,60.1692980882353,Adisalem
1984,71.21335233496727,Adisalem
1985,118.6999800882353,Adisalem
1986,245.0172888888889,Adisalem
1987,6.57900634285714,Adisalem
1988,82.7514409739496,Adisalem
1989,98.21315425163402,Adisalem
1990,81.881001,Adisalem
1991,47.556091,Adisalem
1992,46.233092926190444,Adisalem
1993,277.42531302941177,Adisalem
1994,153.01499894444441,Adisalem
1995,9.094971885714289,Adisalem
1996,58.625019,Adisalem
1997,58.841624,Adisalem
1998,196.5328071666667,Adisalem
1999,178.2346226666667,Adisalem
2000,50.997689,Adisalem
2001,27.742881,Adisalem
2002,45.288441,Adisalem
2003,22.147485,Adisalem
2004,43.13959010000001,Adisalem
2005,55.317966,Adisalem
2006,107.601195,Adisalem
2007,172.44075899999999,Adisalem
2008,38.644755,Adisalem
2009,59.642616000000004,Adisalem
2010,43.596044000000006,Adisalem
2011,46.120453,Adisalem
2012,58.501986,Adisalem
2013,133.216996,Adisalem
2014,136.14958,Adisalem
2015,94.20009399999999,Adisalem
2016,56.440780000000004,Adisalem
2017,63.925439999999995,Adisalem
2018,63.151274,Adisalem
2019,265.744289,Adisalem
1983,111.10427921176469,AdisAlemS
1984,32.0438146543417,AdisAlemS
1985,219.8045805395425,AdisAlemS
1986,233.16535394444463,AdisAlemS
1987,55.5353792166667,AdisAlemS
1988,222.967625597479,AdisAlemS
1989,105.14770181862744,AdisAlemS
1990,107.154941,AdisAlemS
1991,233.59510147222198,AdisAlemS
1992,162.1406343888889,AdisAlemS
1993,126.30718877656399,AdisAlemS
1994,339.34284187777797,AdisAlemS
1995,156.61055608571428,AdisAlemS
1996,227.91008040000003,AdisAlemS
1997,82.8618688,AdisAlemS
1998,200.9739897,AdisAlemS
1999,281.4075783305556,AdisAlemS
2000,113.929171,AdisAlemS
2001,146.64616999999998,AdisAlemS
2002,118.21194500000001,AdisAlemS
2003,205.509678,AdisAlemS
2004,60.614897000000006,AdisAlemS
2005,107.71573400000001,AdisAlemS
2006,199.55219699999998,AdisAlemS
2007,144.531846,AdisAlemS
2008,104.57369,AdisAlemS
2009,173.3226545,AdisAlemS
2010,280.331552,AdisAlemS
2011,93.50135399999999,AdisAlemS
2012,101.579419,AdisAlemS
2013,223.95163000000002,AdisAlemS
2014,248.36007160000003,AdisAlemS
2015,230.4633214,AdisAlemS
2016,188.27512900000002,AdisAlemS
2017,244.47986999999998,AdisAlemS
2018,308.57207,AdisAlemS
2019,188.71544300000002,AdisAlemS
1983,160.925077,AdisAlemW
1984,106.479603546592,AdisAlemW
1985,248.6193456111111,AdisAlemW
1986,375.1874401666664,AdisAlemW
1987,217.79385499999998,AdisAlemW
1988,278.00471200000004,AdisAlemW
1989,190.9304857418301,AdisAlemW
1990,121.4128246388889,AdisAlemW
1991,148.2777664722222,AdisAlemW
1992,222.20730900000004,AdisAlemW
1993,205.85956529659202,AdisAlemW
1994,241.432085444444,AdisAlemW
1995,269.980207,AdisAlemW
1996,286.22946390000004,AdisAlemW
1997,168.41626900000003,AdisAlemW
1998,356.3287686,AdisAlemW
1999,675.650144,AdisAlemW
2000,183.06131399999998,AdisAlemW
2001,208.56424099999998,AdisAlemW
2002,151.68706099999997,AdisAlemW
2003,245.94610899999998,AdisAlemW
2004,116.26612599999999,AdisAlemW
2005,165.1150907,AdisAlemW
2006,274.22549100000003,AdisAlemW
2007,238.26343799999998,AdisAlemW
2008,205.234265,AdisAlemW
2009,183.52733899999998,AdisAlemW
2010,292.878814,AdisAlemW
2011,153.453175,AdisAlemW
2012,244.718141,AdisAlemW
2013,174.37560299999998,AdisAlemW
2014,362.135915,AdisAlemW
2015,297.237744,AdisAlemW
2016,169.08981300000002,AdisAlemW
2017,334.501171,AdisAlemW
2018,361.473444,AdisAlemW
2019,269.208627,AdisAlemW
1983,33.3768135588235,Adiselam
1984,61.3657612222222,Adiselam
1985,75.0338555588235,Adiselam
1986,185.1013181527778,Adiselam
1987,116.04470454285715,Adiselam
1988,107.0866160302521,Adiselam
1989,20.84828966666662,Adiselam
1990,128.62687200000002,Adiselam
1991,67.841786,Adiselam
1992,37.874978865079335,Adiselam
1993,100.3495,Adiselam
1994,49.05049841666666,Adiselam
1995,9.523179171428572,Adiselam
1996,37.487629999999996,Adiselam
1997,50.534491,Adiselam
1998,69.792819675,Adiselam
1999,66.56132235000001,Adiselam
2000,47.614509999999996,Adiselam
2001,8.035618,Adiselam
2002,22.120037,Adiselam
2003,61.866144500000004,Adiselam
2004,44.987199000000004,Adiselam
2005,45.578356,Adiselam
2006,67.573972,Adiselam
2007,60.40446,Adiselam
2008,29.487097,Adiselam
2009,0.0,Adiselam
2010,56.108518000000004,Adiselam
2011,26.439261000000002,Adiselam
2012,36.872069,Adiselam
2013,66.170636,Adiselam
2014,121.67627900000001,Adiselam
2015,117.96279399999999,Adiselam
2016,43.068234000000004,Adiselam
2017,53.327625,Adiselam
2018,53.594178,Adiselam
2019,195.76691000000002,Adiselam
1983,85.64449858823531,Adishimbirkti
1984,18.55589894117647,Adishimbirkti
1985,165.2864375882353,Adishimbirkti
1986,306.45585575,Adishimbirkti
1987,4.372314,Adishimbirkti
1988,130.2687246168067,Adishimbirkti
1989,45.54966660784317,Adishimbirkti
1990,24.479425,Adishimbirkti
1991,39.227711,Adishimbirkti
1992,109.99452708333331,Adishimbirkti
1993,83.9808339411765,Adishimbirkti
1994,96.664452,Adishimbirkti
1995,118.64335502857142,Adishimbirkti
1996,137.590057,Adishimbirkti
1997,21.645174,Adishimbirkti
1998,113.726075,Adishimbirkti
1999,205.37693499999997,Adishimbirkti
2000,40.20067999999999,Adishimbirkti
2001,97.49351139999999,Adishimbirkti
2002,85.98500999999999,Adishimbirkti
2003,80.460462,Adishimbirkti
2004,15.779402000000001,Adishimbirkti
2005,87.467244,Adishimbirkti
2006,174.62076000000002,Adishimbirkti
2007,156.46938,Adishimbirkti
2008,87.523023,Adishimbirkti
2009,152.837401,Adishimbirkti
2010,155.68547299999997,Adishimbirkti
2011,55.614521999999994,Adishimbirkti
2012,75.708439,Adishimbirkti
2013,84.11572399999999,Adishimbirkti
2014,211.964377,Adishimbirkti
2015,144.323316,Adishimbirkti
2016,80.526627,Adishimbirkti
2017,161.45115199999998,Adishimbirkti
2018,188.769865,Adishimbirkti
2019,99.191924,Adishimbirkti
1983,65.797824,AdisKigni
1984,42.2075809248366,AdisKigni
1985,111.81509000000001,AdisKigni
1986,277.3256454555556,AdisKigni
1987,4.947036,AdisKigni
1988,247.6522061142857,AdisKigni
1989,39.11475117483658,AdisKigni
1990,14.536717,AdisKigni
1991,22.65628377777778,AdisKigni
1992,125.6783155277778,AdisKigni
1993,77.5523726470588,AdisKigni
1994,95.36383,AdisKigni
1995,133.0858751142857,AdisKigni
1996,138.54301800000002,AdisKigni
1997,23.156793,AdisKigni
1998,102.000581,AdisKigni
1999,217.48466991666666,AdisKigni
2000,52.579845000000006,AdisKigni
2001,107.8400533,AdisKigni
2002,101.562399,AdisKigni
2003,63.407244000000006,AdisKigni
2004,23.052266,AdisKigni
2005,80.913199,AdisKigni
2006,176.944454,AdisKigni
2007,131.698783,AdisKigni
2008,137.9356897,AdisKigni
2009,150.135122,AdisKigni
2010,155.158818,AdisKigni
2011,61.64283399999999,AdisKigni
2012,73.7829484,AdisKigni
2013,83.484966,AdisKigni
2014,167.455278,AdisKigni
2015,133.103588,AdisKigni
2016,69.54655699999999,AdisKigni
2017,189.871243,AdisKigni
2018,229.982765,AdisKigni
2019,101.07070099999999,AdisKigni
1983,89.18534149999999,Adiyikoro
1984,68.538697627451,Adiyikoro
1985,137.89217050000002,Adiyikoro
1986,150.0307579444445,Adiyikoro
1987,81.842094,Adiyikoro
1988,98.12675493714289,Adiyikoro
1989,32.4533247941177,Adiyikoro
1990,65.55689000000001,Adiyikoro
1991,106.5166086388889,Adiyikoro
1992,171.66559327777776,Adiyikoro
1993,176.4447802941176,Adiyikoro
1994,131.497939,Adiyikoro
1995,152.46524343714285,Adiyikoro
1996,160.562212,Adiyikoro
1997,24.17802,Adiyikoro
1998,145.3162683,Adiyikoro
1999,209.6660732777778,Adiyikoro
2000,53.934441,Adiyikoro
2001,101.60738599999999,Adiyikoro
2002,100.544708,Adiyikoro
2003,159.912522,Adiyikoro
2004,17.55152,Adiyikoro
2005,116.584226,Adiyikoro
2006,187.77144800000002,Adiyikoro
2007,115.69677,Adiyikoro
2008,148.09656300000003,Adiyikoro
2009,159.32536400000004,Adiyikoro
2010,184.32192700000002,Adiyikoro
2011,82.747737,Adiyikoro
2012,129.46437,Adiyikoro
2013,114.041187,Adiyikoro
2014,223.088188,Adiyikoro
2015,203.702389,Adiyikoro
2016,168.674569,Adiyikoro
2017,189.81241,Adiyikoro
2018,210.01650700000002,Adiyikoro
2019,165.356175,Adiyikoro
1983,89.18534149999999,Adizata
1984,68.538697627451,Adizata
1985,137.89217050000002,Adizata
