year,value,village
1988,441.0,TaraSenba
1989,334.0,TaraSenba
1990,298.0,TaraSenba
1991,308.0,TaraSenba
1992,309.0,TaraSenba
1993,255.0,TaraSenba
1994,327.0,TaraSenba
1995,330.0,TaraSenba
1996,264.0,TaraSenba
1997,252.0,TaraSenba
1998,440.0,TaraSenba
1999,422.0,TaraSenba
2000,295.0,TaraSenba
2001,476.0,TaraSenba
2002,263.0,TaraSenba
2003,351.0,TaraSenba
2004,262.0,TaraSenba
2005,356.0,TaraSenba
2006,341.0,TaraSenba
2007,390.0,TaraSenba
2008,328.0,TaraSenba
2009,334.0,TaraSenba
2010,328.0,TaraSenba
2011,323.0,TaraSenba
2012,311.0,TaraSenba
2013,392.0,TaraSenba
2014,214.0,TaraSenba
2015,190.0,TaraSenba
2016,361.0,TaraSenba
2017,275.0,TaraSenba
2018,289.0,TaraSenba
2019,236.0,TaraSenba
2020,306.1794871794875,TaraSenba
1981,206.0,Tekea
1982,133.0,Tekea
1983,116.0,Tekea
1984,61.0,Tekea
1985,107.0,Tekea
1986,131.0,Tekea
1987,60.0,Tekea
1988,300.0,Tekea
1989,120.0,Tekea
1990,147.0,Tekea
1991,142.0,Tekea
1992,151.0,Tekea
1993,96.0,Tekea
1994,206.0,Tekea
1995,247.0,Tekea
1996,89.0,Tekea
1997,162.0,Tekea
1998,351.0,Tekea
1999,173.0,Tekea
2000,189.0,Tekea
2001,233.0,Tekea
2002,80.0,Tekea
2003,118.0,Tekea
2004,127.0,Tekea
2005,108.0,Tekea
2006,152.0,Tekea
2007,262.0,Tekea
2008,55.0,Tekea
2009,189.0,Tekea
2010,203.0,Tekea
2011,174.0,Tekea
2012,127.0,Tekea
2013,132.0,Tekea
2014,137.0,Tekea
2015,50.0,Tekea
2016,176.0,Tekea
2017,95.0,Tekea
2018,200.0,Tekea
