Year,value,Village
1992,84.89999999999999,Adiyikoro
1993,82.9,Adiyikoro
1994,80.7,Adiyikoro
1995,89.5,Adiyikoro
1996,113.70000000000002,Adiyikoro
1997,36.3,Adiyikoro
1998,179.00000000000003,Adiyikoro
1999,127.2,Adiyikoro
2000,85.80000000000001,Adiyikoro
2001,88.5,Adiyikoro
2002,91.4,Adiyikoro
2003,117.9,Adiyikoro
2004,43.1,Adiyikoro
2005,127.89999999999999,Adiyikoro
2006,137.20000000000002,Adiyikoro
2007,102.19999999999999,Adiyikoro
2008,99.8,Adiyikoro
2009,122.0,Adiyikoro
2010,145.20000000000002,Adiyikoro
2011,90.0,Adiyikoro
2012,87.4,Adiyikoro
2013,85.7,Adiyikoro
2014,146.89999999999998,Adiyikoro
2015,112.7313725490196,Adiyikoro
2016,71.9,Adiyikoro
2017,140.9,Adiyikoro
2018,106.9,Adiyikoro
2019,86.69999999999999,Adiyikoro
1983,69.0,Adizata
1984,59.4394957983193,Adizata
1985,73.13428571428571,Adizata
1986,74.1823529411765,Adizata
1987,50.2,Adizata
1988,62.0342857142857,Adizata
1989,45.7571428571428,Adizata
1990,36.3,Adizata
1991,42.8,Adizata
1992,77.89999999999999,Adizata
1993,77.0,Adizata
1994,80.1,Adizata
1995,85.4,Adizata
1996,109.1,Adizata
1997,33.6,Adizata
1998,169.9,Adizata
1999,118.30000000000001,Adizata
2000,72.3,Adizata
2001,80.0,Adizata
2002,88.2,Adizata
2003,107.9,Adizata
2004,42.39999999999999,Adizata
2005,120.5,Adizata
2006,125.5,Adizata
2007,93.7,Adizata
2008,93.1,Adizata
2009,115.39999999999999,Adizata
2010,128.9,Adizata
2011,80.8,Adizata
2012,77.0,Adizata
2013,76.10000000000001,Adizata
2014,133.9,Adizata
2015,103.0934640522876,Adizata
2016,69.3,Adizata
2017,131.6,Adizata
2018,97.69999999999999,Adizata
2019,77.30000000000001,Adizata
1983,44.56571428571428,Adreb
1984,64.3,Adreb
1985,44.271428571428594,Adreb
1986,71.2,Adreb
1987,42.599999999999994,Adreb
1988,105.97142857142859,Adreb
1989,51.416993464052304,Adreb
1990,62.5,Adreb
1991,82.7,Adreb
1992,44.8,Adreb
1993,64.8657142857143,Adreb
1994,62.599999999999994,Adreb
1995,40.2058823529412,Adreb
1996,36.6,Adreb
1997,67.0,Adreb
1998,114.89999999999999,Adreb
1999,103.8,Adreb
2000,100.5,Adreb
2001,57.8,Adreb
2002,49.199999999999996,Adreb
2003,67.5,Adreb
2004,42.8,Adreb
2005,83.39999999999999,Adreb
2006,62.605882352941194,Adreb
2007,36.4,Adreb
2008,59.3,Adreb
2009,10.2,Adreb
2010,62.2,Adreb
2011,35.6,Adreb
2012,39.8,Adreb
2013,68.9,Adreb
2014,140.0,Adreb
2015,111.2,Adreb
2016,51.6,Adreb
2017,72.6,Adreb
2018,67.0,Adreb
2019,136.6,Adreb
1983,95.0971428571429,AgazenMeda
1984,121.2360504201681,AgazenMeda
1985,136.0828571428572,AgazenMeda
1986,151.7617647058823,AgazenMeda
1987,96.2,AgazenMeda
1988,174.1828571428571,AgazenMeda
1989,81.3997759103641,AgazenMeda
1990,160.0,AgazenMeda
1991,136.1,AgazenMeda
1992,109.6,AgazenMeda
1993,160.6971428571429,AgazenMeda
1994,126.69999999999999,AgazenMeda
1995,54.658823529411805,AgazenMeda
1996,142.89999999999998,AgazenMeda
1997,169.89999999999998,AgazenMeda
1998,184.1,AgazenMeda
1999,139.1,AgazenMeda
2000,135.7,AgazenMeda
2001,80.8,AgazenMeda
2002,113.2,AgazenMeda
2003,140.1,AgazenMeda
2004,133.9,AgazenMeda
2005,151.3,AgazenMeda
2006,140.8588235294118,AgazenMeda
2007,156.0,AgazenMeda
2008,99.6,AgazenMeda
2009,92.9,AgazenMeda
2010,107.7,AgazenMeda
2011,92.1,AgazenMeda
2012,83.4,AgazenMeda
2013,142.60000000000002,AgazenMeda
2014,168.9,AgazenMeda
2015,225.96176470588242,AgazenMeda
2016,98.2,AgazenMeda
2017,121.30000000000001,AgazenMeda
2018,157.1,AgazenMeda
2019,211.4,AgazenMeda
1983,88.0,Agazi
1984,60.99004074357009,Agazi
1985,68.6,Agazi
1986,75.427183600713,Agazi
1987,58.224242424242405,Agazi
1988,84.9,Agazi
1989,72.7628571428571,Agazi
1990,47.9,Agazi
1991,24.3,Agazi
1992,150.79999999999998,Agazi
1993,91.3242424242424,Agazi
1994,125.2,Agazi
1995,111.6,Agazi
1996,135.5,Agazi
1997,80.1,Agazi
1998,265.7,Agazi
1999,160.10000000000002,Agazi
2000,145.20000000000002,Agazi
2001,156.0,Agazi
2002,105.0,Agazi
2003,175.5,Agazi
2004,46.9,Agazi
2005,139.7,Agazi
2006,135.5,Agazi
2007,102.1,Agazi
2008,82.8,Agazi
2009,135.29999999999998,Agazi
2010,210.1,Agazi
2011,93.80000000000001,Agazi
2012,83.3,Agazi
2013,97.60000000000001,Agazi
2014,122.80000000000001,Agazi
2015,96.5418300653595,Agazi
2016,66.5,Agazi
2017,195.90000000000003,Agazi
2018,101.5,Agazi
2019,72.4,Agazi
1983,154.9,Agbe
1984,155.8646243952126,Agbe
1985,159.7857142857143,Agbe
1986,194.71033868092692,Agbe
1987,149.05151515151508,Agbe
1988,208.6857142857143,Agbe
1989,144.5542857142857,Agbe
1990,131.4,Agbe
1991,140.1,Agbe
1992,270.5,Agbe
1993,174.15151515151513,Agbe
1994,315.0,Agbe
1995,239.8,Agbe
1996,304.9,Agbe
1997,113.2,Agbe
1998,440.1,Agbe
1999,309.5,Agbe
2000,301.09999999999997,Agbe
2001,310.50000000000006,Agbe
2002,232.79999999999998,Agbe
2003,317.9,Agbe
2004,158.60000000000002,Agbe
2005,273.99999999999994,Agbe
2006,287.7,Agbe
2007,236.90000000000003,Agbe
2008,225.6,Agbe
2009,219.2,Agbe
2010,416.7,Agbe
