Year,value,Village
1988,330.62978,AdisKigni
1989,198.52664,AdisKigni
1990,162.52238,AdisKigni
1991,163.58809000000002,AdisKigni
1992,165.90526,AdisKigni
1993,172.78396,AdisKigni
1994,197.75701,AdisKigni
1995,243.69930000000002,AdisKigni
1996,221.61548000000002,AdisKigni
1997,182.54353,AdisKigni
1998,362.6164,AdisKigni
1999,177.51146999999997,AdisKigni
2000,344.09299,AdisKigni
2001,316.46245999999996,AdisKigni
2002,180.44851,AdisKigni
2003,237.71358999999998,AdisKigni
2004,169.50733,AdisKigni
2005,217.20851,AdisKigni
2006,212.71552,AdisKigni
2007,345.53169,AdisKigni
2008,213.59709999999998,AdisKigni
2009,167.80583,AdisKigni
2010,338.41301,AdisKigni
2011,311.25657,AdisKigni
2012,327.37166,AdisKigni
2013,211.66192,AdisKigni
2014,175.19412,AdisKigni
2015,101.38259,AdisKigni
2016,230.50439,AdisKigni
2017,140.29510000000002,AdisKigni
2018,183.51609000000002,AdisKigni
2019,203.69765,AdisKigni
2020,212.304692928475,AdisKigni
1981,232.50381,Adiyikoro
1982,139.9160271052632,Adiyikoro
1983,127.93870000000001,Adiyikoro
1984,146.50949,Adiyikoro
1985,188.07222000000002,Adiyikoro
1986,186.29127,Adiyikoro
1987,99.93474,Adiyikoro
1988,296.49844,Adiyikoro
1989,159.64872,Adiyikoro
1990,135.86805,Adiyikoro
1991,122.1571,Adiyikoro
1992,135.09692,Adiyikoro
1993,168.94884,Adiyikoro
1994,231.81597999999997,Adiyikoro
1995,250.53561000000002,Adiyikoro
1996,137.52537999999998,Adiyikoro
1997,161.74694,Adiyikoro
1998,279.64256,Adiyikoro
1999,256.3591,Adiyikoro
2000,258.30960000000005,Adiyikoro
2001,243.16969,Adiyikoro
2002,171.6463,Adiyikoro
2003,175.71301,Adiyikoro
2004,201.17858999999999,Adiyikoro
2005,191.1463,Adiyikoro
2006,139.81643,Adiyikoro
2007,328.88766999999996,Adiyikoro
2008,236.99127,Adiyikoro
2009,220.65913999999998,Adiyikoro
2010,252.48334,Adiyikoro
2011,243.09537999999998,Adiyikoro
2012,283.33589,Adiyikoro
2013,206.29952000000003,Adiyikoro
2014,180.18518,Adiyikoro
2015,164.52348,Adiyikoro
2016,223.40897999999999,Adiyikoro
2017,176.34806,Adiyikoro
2018,223.80499000000003,Adiyikoro
2019,157.92345,Adiyikoro
2020,198.3573376180837,Adiyikoro
1981,233.80916000000002,Adizata
1982,141.2272581578947,Adizata
1983,130.31134,Adizata
1984,148.74178,Adizata
1985,192.9478,Adizata
1986,190.65999,Adizata
1987,102.08004,Adizata
1988,302.43562000000003,Adizata
1989,163.56055,Adizata
1990,139.18457999999998,Adizata
1991,125.12824,Adizata
1992,138.2391,Adizata
1993,170.80326,Adizata
1994,237.66065,Adizata
1995,256.97031,Adizata
1996,140.83011,Adizata
1997,165.33387,Adizata
1998,286.4975,Adizata
1999,262.67126,Adizata
2000,232.69487999999998,Adizata
2001,236.18162,Adizata
2002,172.01842,Adizata
2003,167.84871,Adizata
2004,205.8408,Adizata
2005,189.0919,Adizata
2006,127.67889,Adizata
2007,326.63289,Adizata
2008,227.73104,Adizata
2009,231.7693,Adizata
2010,259.83195,Adizata
2011,234.71729,Adizata
2012,278.72168999999997,Adizata
2013,203.77121,Adizata
2014,188.62706,Adizata
2015,157.8298,Adizata
2016,224.36715,Adizata
2017,175.29117,Adizata
2018,234.52637,Adizata
2019,156.12713,Adizata
2020,198.9844022604588,Adizata
1981,247.43931,Adreb
1982,109.43279,Adreb
1983,149.39541000000003,Adreb
1984,159.60456,Adreb
1985,212.26722,Adreb
1986,217.02616,Adreb
1987,140.30929,Adreb
1988,206.42385000000002,Adreb
1989,186.50446,Adreb
1990,154.86722,Adreb
1991,190.09067,Adreb
1992,136.33027,Adreb
1993,148.15036,Adreb
1994,157.27879000000001,Adreb
1995,220.71503,Adreb
1996,235.27816,Adreb
1997,177.95084,Adreb
1998,149.1379,Adreb
1999,173.75277,Adreb
2000,197.92669,Adreb
2001,179.20274,Adreb
2002,156.15004,Adreb
2003,174.39318000000003,Adreb
2004,204.10388,Adreb
2005,186.49460999999997,Adreb
2006,175.19616,Adreb
2007,222.32921,Adreb
2008,212.51571,Adreb
2009,186.97505,Adreb
2010,247.57623,Adreb
2011,213.66751,Adreb
2012,235.30809,Adreb
2013,185.8669,Adreb
2014,175.56949000000003,Adreb
2015,131.19267,Adreb
2016,173.00169,Adreb
2017,204.07338,Adreb
2018,222.02661999999998,Adreb
2019,171.47448,Adreb
2020,185.3076766666667,Adreb
1981,569.0598,AgazenMeda
1982,386.404347894737,AgazenMeda
1983,331.80587,AgazenMeda
1984,367.31786,AgazenMeda
1985,385.6110699999999,AgazenMeda
1986,493.37997,AgazenMeda
1987,337.48727,AgazenMeda
1988,799.1064,AgazenMeda
1989,476.64064,AgazenMeda
1990,494.09975000000003,AgazenMeda
1991,558.3965999999999,AgazenMeda
1992,329.9407,AgazenMeda
