gid,year,mean,rank,district,Zone,region,Country
457,2009,2.393501129,9,Boreda, Gamo Gofa, Southern Nations, Nationalities and Peoples
457,2012,2.417056606,8,Boreda, Gamo Gofa, Southern Nations, Nationalities and Peoples
457,1985,2.447877298,7,Boreda, Gamo Gofa, Southern Nations, Nationalities and Peoples
457,1994,2.684940238,6,Boreda, Gamo Gofa, Southern Nations, Nationalities and Peoples
457,1999,2.720855251,5,Boreda, Gamo Gofa, Southern Nations, Nationalities and Peoples
457,2011,2.738622325,4,Boreda, Gamo Gofa, Southern Nations, Nationalities and Peoples
457,1990,2.866919794,3,Boreda, Gamo Gofa, Southern Nations, Nationalities and Peoples
457,1991,2.871938302,2,Boreda, Gamo Gofa, Southern Nations, Nationalities and Peoples
457,2000,2.903295222,1,Boreda, Gamo Gofa, Southern Nations, Nationalities and Peoples
458,1984,2.375063232,10,Chencha, Gamo Gofa, Southern Nations, Nationalities and Peoples
458,2009,2.854192391,9,Chencha, Gamo Gofa, Southern Nations, Nationalities and Peoples
458,1985,2.901246453,8,Chencha, Gamo Gofa, Southern Nations, Nationalities and Peoples
458,1987,3.180570779,7,Chencha, Gamo Gofa, Southern Nations, Nationalities and Peoples
458,1990,3.206193194,6,Chencha, Gamo Gofa, Southern Nations, Nationalities and Peoples
458,2000,3.26847066,5,Chencha, Gamo Gofa, Southern Nations, Nationalities and Peoples
458,1986,3.296280305,4,Chencha, Gamo Gofa, Southern Nations, Nationalities and Peoples
458,1991,3.354171695,3,Chencha, Gamo Gofa, Southern Nations, Nationalities and Peoples
458,1999,3.361248284,2,Chencha, Gamo Gofa, Southern Nations, Nationalities and Peoples
458,2011,3.434495994,1,Chencha, Gamo Gofa, Southern Nations, Nationalities and Peoples
459,1984,1.851526628,10,Daramalo, Gamo Gofa, Southern Nations, Nationalities and Peoples
459,2004,2.005887054,9,Daramalo, Gamo Gofa, Southern Nations, Nationalities and Peoples
459,2011,2.012502032,8,Daramalo, Gamo Gofa, Southern Nations, Nationalities and Peoples
459,2009,2.196802383,7,Daramalo, Gamo Gofa, Southern Nations, Nationalities and Peoples
459,2012,2.223071092,6,Daramalo, Gamo Gofa, Southern Nations, Nationalities and Peoples
459,1995,2.411586606,5,Daramalo, Gamo Gofa, Southern Nations, Nationalities and Peoples
459,1985,2.445034073,4,Daramalo, Gamo Gofa, Southern Nations, Nationalities and Peoples
459,1994,2.449031201,3,Daramalo, Gamo Gofa, Southern Nations, Nationalities and Peoples
459,1999,2.511615974,2,Daramalo, Gamo Gofa, Southern Nations, Nationalities and Peoples
459,2013,2.529368773,1,Daramalo, Gamo Gofa, Southern Nations, Nationalities and Peoples
460,1984,1.514441406,10,Dita, Gamo Gofa, Southern Nations, Nationalities and Peoples
460,2011,1.591464551,9,Dita, Gamo Gofa, Southern Nations, Nationalities and Peoples
460,2004,1.618396427,8,Dita, Gamo Gofa, Southern Nations, Nationalities and Peoples
460,2009,1.71013814,7,Dita, Gamo Gofa, Southern Nations, Nationalities and Peoples
460,2003,1.722476911,6,Dita, Gamo Gofa, Southern Nations, Nationalities and Peoples
460,1995,1.77793135,5,Dita, Gamo Gofa, Southern Nations, Nationalities and Peoples
460,2002,1.778031798,4,Dita, Gamo Gofa, Southern Nations, Nationalities and Peoples
460,2012,1.851692058,3,Dita, Gamo Gofa, Southern Nations, Nationalities and Peoples
460,1999,1.89452235,2,Dita, Gamo Gofa, Southern Nations, Nationalities and Peoples
460,1991,1.903907974,1,Dita, Gamo Gofa, Southern Nations, Nationalities and Peoples
461,2009,1.799276127,10,Gofa Zuria, Gamo Gofa, Southern Nations, Nationalities and Peoples
461,1984,1.868191943,9,Gofa Zuria, Gamo Gofa, Southern Nations, Nationalities and Peoples
461,2011,1.941188116,8,Gofa Zuria, Gamo Gofa, Southern Nations, Nationalities and Peoples
461,2004,1.972925128,7,Gofa Zuria, Gamo Gofa, Southern Nations, Nationalities and Peoples
461,2012,1.979002518,6,Gofa Zuria, Gamo Gofa, Southern Nations, Nationalities and Peoples
461,2002,2.03802775,5,Gofa Zuria, Gamo Gofa, Southern Nations, Nationalities and Peoples
461,1995,2.126080774,4,Gofa Zuria, Gamo Gofa, Southern Nations, Nationalities and Peoples
461,2003,2.138894021,3,Gofa Zuria, Gamo Gofa, Southern Nations, Nationalities and Peoples
461,1991,2.19361732,2,Gofa Zuria, Gamo Gofa, Southern Nations, Nationalities and Peoples
461,1999,2.194221927,1,Gofa Zuria, Gamo Gofa, Southern Nations, Nationalities and Peoples
462,2005,4.162263485,10,Kemba, Gamo Gofa, Southern Nations, Nationalities and Peoples
462,2012,4.305906708,9,Kemba, Gamo Gofa, Southern Nations, Nationalities and Peoples
462,1984,4.366765432,8,Kemba, Gamo Gofa, Southern Nations, Nationalities and Peoples
462,2007,4.387265185,7,Kemba, Gamo Gofa, Southern Nations, Nationalities and Peoples
462,1990,4.448560411,6,Kemba, Gamo Gofa, Southern Nations, Nationalities and Peoples
462,2010,4.488881448,5,Kemba, Gamo Gofa, Southern Nations, Nationalities and Peoples
462,2002,4.490269252,4,Kemba, Gamo Gofa, Southern Nations, Nationalities and Peoples
462,1994,4.563769484,3,Kemba, Gamo Gofa, Southern Nations, Nationalities and Peoples
462,1995,4.56686793,2,Kemba, Gamo Gofa, Southern Nations, Nationalities and Peoples
462,2000,4.59448837,1,Kemba, Gamo Gofa, Southern Nations, Nationalities and Peoples
463,2005,4.602538129,10,Kucha, Gamo Gofa, Southern Nations, Nationalities and Peoples
463,1990,4.714580023,9,Kucha, Gamo Gofa, Southern Nations, Nationalities and Peoples
463,1984,4.727792029,8,Kucha, Gamo Gofa, Southern Nations, Nationalities and Peoples
463,2012,4.73977496,7,Kucha, Gamo Gofa, Southern Nations, Nationalities and Peoples
463,1987,4.891122281,6,Kucha, Gamo Gofa, Southern Nations, Nationalities and Peoples
463,2007,4.933673869,5,Kucha, Gamo Gofa, Southern Nations, Nationalities and Peoples
463,2010,5.020757086,4,Kucha, Gamo Gofa, Southern Nations, Nationalities and Peoples
463,1986,5.056942868,3,Kucha, Gamo Gofa, Southern Nations, Nationalities and Peoples
463,1994,5.127803882,2,Kucha, Gamo Gofa, Southern Nations, Nationalities and Peoples
463,2002,5.146627764,1,Kucha, Gamo Gofa, Southern Nations, Nationalities and Peoples
464,1987,3.283792584,10,Melekoza, Gamo Gofa, Southern Nations, Nationalities and Peoples
464,2005,3.469928386,9,Melekoza, Gamo Gofa, Southern Nations, Nationalities and Peoples
464,2009,3.797172155,8,Melekoza, Gamo Gofa, Southern Nations, Nationalities and Peoples
464,1993,3.934439703,7,Melekoza, Gamo Gofa, Southern Nations, Nationalities and Peoples
464,2000,4.029003521,6,Melekoza, Gamo Gofa, Southern Nations, Nationalities and Peoples
464,1986,4.054119333,5,Melekoza, Gamo Gofa, Southern Nations, Nationalities and Peoples
464,1991,4.071606237,4,Melekoza, Gamo Gofa, Southern Nations, Nationalities and Peoples
464,1989,4.230466499,3,Melekoza, Gamo Gofa, Southern Nations, Nationalities and Peoples
464,2002,4.230771381,2,Melekoza, Gamo Gofa, Southern Nations, Nationalities and Peoples
464,1990,4.305952948,1,Melekoza, Gamo Gofa, Southern Nations, Nationalities and Peoples
465,2004,2.653779202,10,MirabAbaya, Gamo Gofa, Southern Nations, Nationalities and Peoples
465,2009,2.781657408,9,MirabAbaya, Gamo Gofa, Southern Nations, Nationalities and Peoples
465,2003,2.838558645,8,MirabAbaya, Gamo Gofa, Southern Nations, Nationalities and Peoples
465,2012,2.888198227,7,MirabAbaya, Gamo Gofa, Southern Nations, Nationalities and Peoples
465,1999,2.93776827,6,MirabAbaya, Gamo Gofa, Southern Nations, Nationalities and Peoples
465,2000,2.967705776,5,MirabAbaya, Gamo Gofa, Southern Nations, Nationalities and Peoples
465,2002,2.98115769,4,MirabAbaya, Gamo Gofa, Southern Nations, Nationalities and Peoples
465,2008,3.041925643,3,MirabAbaya, Gamo Gofa, Southern Nations, Nationalities and Peoples
465,1995,3.159919681,2,MirabAbaya, Gamo Gofa, Southern Nations, Nationalities and Peoples
465,1990,3.188717433,1,MirabAbaya, Gamo Gofa, Southern Nations, Nationalities and Peoples
466,2003,2.309098213,10,Ubadebretsehay, Gamo Gofa, Southern Nations, Nationalities and Peoples
466,2009,2.441677513,9,Ubadebretsehay, Gamo Gofa, Southern Nations, Nationalities and Peoples
466,2004,2.506528109,8,Ubadebretsehay, Gamo Gofa, Southern Nations, Nationalities and Peoples
466,2002,2.529248454,7,Ubadebretsehay, Gamo Gofa, Southern Nations, Nationalities and Peoples
466,1991,2.54383688,6,Ubadebretsehay, Gamo Gofa, Southern Nations, Nationalities and Peoples
466,1990,2.570710236,5,Ubadebretsehay, Gamo Gofa, Southern Nations, Nationalities and Peoples
466,2008,2.57673843,4,Ubadebretsehay, Gamo Gofa, Southern Nations, Nationalities and Peoples
466,1995,2.588701947,3,Ubadebretsehay, Gamo Gofa, Southern Nations, Nationalities and Peoples
466,2012,2.604342685,2,Ubadebretsehay, Gamo Gofa, Southern Nations, Nationalities and Peoples
466,2000,2.679218327,1,Ubadebretsehay, Gamo Gofa, Southern Nations, Nationalities and Peoples
467,1984,2.08812488,10,Zala, Gamo Gofa, Southern Nations, Nationalities and Peoples
467,1991,2.190363543,9,Zala, Gamo Gofa, Southern Nations, Nationalities and Peoples
467,1999,2.363906115,8,Zala, Gamo Gofa, Southern Nations, Nationalities and Peoples
467,2009,2.452613172,7,Zala, Gamo Gofa, Southern Nations, Nationalities and Peoples
467,2004,2.4882956,6,Zala, Gamo Gofa, Southern Nations, Nationalities and Peoples
467,2003,2.560363389,5,Zala, Gamo Gofa, Southern Nations, Nationalities and Peoples
467,2002,2.646349393,4,Zala, Gamo Gofa, Southern Nations, Nationalities and Peoples
467,1988,2.664493057,3,Zala, Gamo Gofa, Southern Nations, Nationalities and Peoples
467,1993,2.722982078,2,Zala, Gamo Gofa, Southern Nations, Nationalities and Peoples
467,1997,2.731937943,1,Zala, Gamo Gofa, Southern Nations, Nationalities and Peoples
468,2009,1.678303938,10,Bule, Gedeo, Southern Nations, Nationalities and Peoples
468,2012,1.965777689,9,Bule, Gedeo, Southern Nations, Nationalities and Peoples
468,1984,2.051797138,8,Bule, Gedeo, Southern Nations, Nationalities and Peoples
468,2000,2.170091844,7,Bule, Gedeo, Southern Nations, Nationalities and Peoples
468,1999,2.177233739,6,Bule, Gedeo, Southern Nations, Nationalities and Peoples
468,2004,2.189131178,5,Bule, Gedeo, Southern Nations, Nationalities and Peoples
468,2002,2.252553645,4,Bule, Gedeo, Southern Nations, Nationalities and Peoples
468,2003,2.258410088,3,Bule, Gedeo, Southern Nations, Nationalities and Peoples
468,2008,2.272041115,2,Bule, Gedeo, Southern Nations, Nationalities and Peoples
468,1995,2.433139837,1,Bule, Gedeo, Southern Nations, Nationalities and Peoples
469,2003,2.473907543,10,Kochere, Gedeo, Southern Nations, Nationalities and Peoples
469,1991,2.511683117,9,Kochere, Gedeo, Southern Nations, Nationalities and Peoples
469,1984,2.525801971,8,Kochere, Gedeo, Southern Nations, Nationalities and Peoples
469,2009,2.559528403,7,Kochere, Gedeo, Southern Nations, Nationalities and Peoples
469,1995,2.57678966,6,Kochere, Gedeo, Southern Nations, Nationalities and Peoples
469,2004,2.629858871,5,Kochere, Gedeo, Southern Nations, Nationalities and Peoples
469,2002,2.655183579,4,Kochere, Gedeo, Southern Nations, Nationalities and Peoples
469,1993,2.716713361,3,Kochere, Gedeo, Southern Nations, Nationalities and Peoples
469,1990,2.735344007,2,Kochere, Gedeo, Southern Nations, Nationalities and Peoples
469,2008,2.778392459,1,Kochere, Gedeo, Southern Nations, Nationalities and Peoples
470,2009,1.635185075,10,Wenago, Gedeo, Southern Nations, Nationalities and Peoples
470,2012,1.815535786,9,Wenago, Gedeo, Southern Nations, Nationalities and Peoples
470,1999,1.91532536,8,Wenago, Gedeo, Southern Nations, Nationalities and Peoples
470,2000,2.057430217,7,Wenago, Gedeo, Southern Nations, Nationalities and Peoples
470,2002,2.1066964,6,Wenago, Gedeo, Southern Nations, Nationalities and Peoples
470,1984,2.142089899,5,Wenago, Gedeo, Southern Nations, Nationalities and Peoples
470,1995,2.223063369,4,Wenago, Gedeo, Southern Nations, Nationalities and Peoples
470,2004,2.28594514,3,Wenago, Gedeo, Southern Nations, Nationalities and Peoples
470,2008,2.350736218,2,Wenago, Gedeo, Southern Nations, Nationalities and Peoples
470,2003,2.353231889,1,Wenago, Gedeo, Southern Nations, Nationalities and Peoples
471,2009,2.056669907,10,Yirgachefe, Gedeo, Southern Nations, Nationalities and Peoples
471,1999,2.120197126,9,Yirgachefe, Gedeo, Southern Nations, Nationalities and Peoples
471,2012,2.261837898,8,Yirgachefe, Gedeo, Southern Nations, Nationalities and Peoples
471,2002,2.270397045,7,Yirgachefe, Gedeo, Southern Nations, Nationalities and Peoples
471,2004,2.286701609,6,Yirgachefe, Gedeo, Southern Nations, Nationalities and Peoples
471,2000,2.288569666,5,Yirgachefe, Gedeo, Southern Nations, Nationalities and Peoples
471,2003,2.39230476,4,Yirgachefe, Gedeo, Southern Nations, Nationalities and Peoples
471,2008,2.541733435,3,Yirgachefe, Gedeo, Southern Nations, Nationalities and Peoples
471,1995,2.543922408,2,Yirgachefe, Gedeo, Southern Nations, Nationalities and Peoples
471,1998,2.605967933,1,Yirgachefe, Gedeo, Southern Nations, Nationalities and Peoples
472,2003,2.627118108,10,Akililna Mohr, Guraghe, Southern Nations, Nationalities and Peoples
472,2004,2.874751531,9,Akililna Mohr, Guraghe, Southern Nations, Nationalities and Peoples
472,2009,2.964648548,8,Akililna Mohr, Guraghe, Southern Nations, Nationalities and Peoples
472,2002,3.040088786,7,Akililna Mohr, Guraghe, Southern Nations, Nationalities and Peoples
472,1990,3.107501919,6,Akililna Mohr, Guraghe, Southern Nations, Nationalities and Peoples
472,1991,3.111459523,5,Akililna Mohr, Guraghe, Southern Nations, Nationalities and Peoples
472,1995,3.173387741,4,Akililna Mohr, Guraghe, Southern Nations, Nationalities and Peoples
472,2000,3.177419045,3,Akililna Mohr, Guraghe, Southern Nations, Nationalities and Peoples
472,2012,3.188559294,2,Akililna Mohr, Guraghe, Southern Nations, Nationalities and Peoples
472,2008,3.248416379,1,Akililna Mohr, Guraghe, Southern Nations, Nationalities and Peoples
473,2003,2.530653058,10,Alicho Woriro, Guraghe, Southern Nations, Nationalities and Peoples
473,2002,2.772394933,9,Alicho Woriro, Guraghe, Southern Nations, Nationalities and Peoples
473,2004,2.787872994,8,Alicho Woriro, Guraghe, Southern Nations, Nationalities and Peoples
473,1995,2.789291202,7,Alicho Woriro, Guraghe, Southern Nations, Nationalities and Peoples
473,2009,2.90480657,6,Alicho Woriro, Guraghe, Southern Nations, Nationalities and Peoples
473,2008,2.905449897,5,Alicho Woriro, Guraghe, Southern Nations, Nationalities and Peoples
473,1991,2.92354511,4,Alicho Woriro, Guraghe, Southern Nations, Nationalities and Peoples
473,1990,3.008613185,3,Alicho Woriro, Guraghe, Southern Nations, Nationalities and Peoples
473,2012,3.034721846,2,Alicho Woriro, Guraghe, Southern Nations, Nationalities and Peoples
473,1993,3.048899461,1,Alicho Woriro, Guraghe, Southern Nations, Nationalities and Peoples
474,2009,1.933806894,10,Cheha, Guraghe, Southern Nations, Nationalities and Peoples
474,2012,2.178030117,9,Cheha, Guraghe, Southern Nations, Nationalities and Peoples
474,2000,2.273983581,8,Cheha, Guraghe, Southern Nations, Nationalities and Peoples
474,1999,2.288733597,7,Cheha, Guraghe, Southern Nations, Nationalities and Peoples
474,2002,2.305842032,6,Cheha, Guraghe, Southern Nations, Nationalities and Peoples
474,2004,2.36272385,5,Cheha, Guraghe, Southern Nations, Nationalities and Peoples
474,2008,2.434380097,4,Cheha, Guraghe, Southern Nations, Nationalities and Peoples
474,2003,2.448403186,3,Cheha, Guraghe, Southern Nations, Nationalities and Peoples
474,1984,2.508943138,2,Cheha, Guraghe, Southern Nations, Nationalities and Peoples
474,1995,2.656765078,1,Cheha, Guraghe, Southern Nations, Nationalities and Peoples
476,1999,1.372508175,10,Endagagn, Guraghe, Southern Nations, Nationalities and Peoples
476,1984,1.856157952,9,Endagagn, Guraghe, Southern Nations, Nationalities and Peoples
476,1993,1.904038966,8,Endagagn, Guraghe, Southern Nations, Nationalities and Peoples
476,2008,1.958156474,7,Endagagn, Guraghe, Southern Nations, Nationalities and Peoples
476,1990,2.076203631,6,Endagagn, Guraghe, Southern Nations, Nationalities and Peoples
476,2000,2.132581525,5,Endagagn, Guraghe, Southern Nations, Nationalities and Peoples
476,2004,2.144521759,4,Endagagn, Guraghe, Southern Nations, Nationalities and Peoples
476,1986,2.145694291,3,Endagagn, Guraghe, Southern Nations, Nationalities and Peoples
476,1985,2.193012953,2,Endagagn, Guraghe, Southern Nations, Nationalities and Peoples
476,2009,2.194723416,1,Endagagn, Guraghe, Southern Nations, Nationalities and Peoples
477,1999,2.287199282,10,Enemorina Eaner, Guraghe, Southern Nations, Nationalities and Peoples
477,1984,2.318731746,9,Enemorina Eaner, Guraghe, Southern Nations, Nationalities and Peoples
477,1993,2.525700837,8,Enemorina Eaner, Guraghe, Southern Nations, Nationalities and Peoples
477,1985,2.57115323,7,Enemorina Eaner, Guraghe, Southern Nations, Nationalities and Peoples
477,1987,2.625163263,6,Enemorina Eaner, Guraghe, Southern Nations, Nationalities and Peoples
477,2004,2.754339996,5,Enemorina Eaner, Guraghe, Southern Nations, Nationalities and Peoples
477,2009,2.760050008,4,Enemorina Eaner, Guraghe, Southern Nations, Nationalities and Peoples
477,2000,2.795350922,3,Enemorina Eaner, Guraghe, Southern Nations, Nationalities and Peoples
477,2008,2.796286249,2,Enemorina Eaner, Guraghe, Southern Nations, Nationalities and Peoples
477,1990,2.874681319,1,Enemorina Eaner, Guraghe, Southern Nations, Nationalities and Peoples
478,1999,2.965217957,10,Ezha, Guraghe, Southern Nations, Nationalities and Peoples
478,1984,2.981451386,9,Ezha, Guraghe, Southern Nations, Nationalities and Peoples
478,1985,2.992612335,8,Ezha, Guraghe, Southern Nations, Nationalities and Peoples
478,2013,2.996785024,7,Ezha, Guraghe, Southern Nations, Nationalities and Peoples
478,1987,3.113096159,6,Ezha, Guraghe, Southern Nations, Nationalities and Peoples
478,1988,3.120810282,5,Ezha, Guraghe, Southern Nations, Nationalities and Peoples
478,2009,3.155726692,4,Ezha, Guraghe, Southern Nations, Nationalities and Peoples
478,2008,3.156320236,3,Ezha, Guraghe, Southern Nations, Nationalities and Peoples
478,2012,3.200043033,2,Ezha, Guraghe, Southern Nations, Nationalities and Peoples
478,1993,3.251855273,1,Ezha, Guraghe, Southern Nations, Nationalities and Peoples
479,1999,0.893498842,10,Goro, Guraghe, Southern Nations, Nationalities and Peoples
479,1984,1.299283718,9,Goro, Guraghe, Southern Nations, Nationalities and Peoples
479,2008,1.360672834,8,Goro, Guraghe, Southern Nations, Nationalities and Peoples
479,1993,1.40163939,7,Goro, Guraghe, Southern Nations, Nationalities and Peoples
479,2000,1.421989737,6,Goro, Guraghe, Southern Nations, Nationalities and Peoples
479,2001,1.444571329,5,Goro, Guraghe, Southern Nations, Nationalities and Peoples
479,2009,1.509090766,4,Goro, Guraghe, Southern Nations, Nationalities and Peoples
479,2004,1.542402465,3,Goro, Guraghe, Southern Nations, Nationalities and Peoples
479,1983,1.567821517,2,Goro, Guraghe, Southern Nations, Nationalities and Peoples
479,1985,1.659383213,1,Goro, Guraghe, Southern Nations, Nationalities and Peoples
480,1999,1.178012492,10,Gumer, Guraghe, Southern Nations, Nationalities and Peoples
480,2000,1.356518459,9,Gumer, Guraghe, Southern Nations, Nationalities and Peoples
480,1984,1.398933999,8,Gumer, Guraghe, Southern Nations, Nationalities and Peoples
480,1993,1.430137309,7,Gumer, Guraghe, Southern Nations, Nationalities and Peoples
480,1983,1.446261605,6,Gumer, Guraghe, Southern Nations, Nationalities and Peoples
480,2008,1.486382056,5,Gumer, Guraghe, Southern Nations, Nationalities and Peoples
480,2001,1.51063525,4,Gumer, Guraghe, Southern Nations, Nationalities and Peoples
480,2004,1.557033585,3,Gumer, Guraghe, Southern Nations, Nationalities and Peoples
480,1985,1.575086016,2,Gumer, Guraghe, Southern Nations, Nationalities and Peoples
480,1995,1.582091684,1,Gumer, Guraghe, Southern Nations, Nationalities and Peoples
481,1999,2.373014514,10,Kokir Gedbano Gutazer, Guraghe, Southern Nations, Nationalities and Peoples
481,1993,2.451315071,9,Kokir Gedbano Gutazer, Guraghe, Southern Nations, Nationalities and Peoples
481,1984,2.519005448,8,Kokir Gedbano Gutazer, Guraghe, Southern Nations, Nationalities and Peoples
481,1985,2.596287998,7,Kokir Gedbano Gutazer, Guraghe, Southern Nations, Nationalities and Peoples
481,1983,2.650998784,6,Kokir Gedbano Gutazer, Guraghe, Southern Nations, Nationalities and Peoples
481,1987,2.664390327,5,Kokir Gedbano Gutazer, Guraghe, Southern Nations, Nationalities and Peoples
481,2009,2.811584482,4,Kokir Gedbano Gutazer, Guraghe, Southern Nations, Nationalities and Peoples
481,2008,2.847431059,3,Kokir Gedbano Gutazer, Guraghe, Southern Nations, Nationalities and Peoples
481,1986,2.870195522,2,Kokir Gedbano Gutazer, Guraghe, Southern Nations, Nationalities and Peoples
481,2002,2.922157993,1,Kokir Gedbano Gutazer, Guraghe, Southern Nations, Nationalities and Peoples
482,1984,2.453322829,10,Lanfero, Guraghe, Southern Nations, Nationalities and Peoples
482,2009,2.634449209,9,Lanfero, Guraghe, Southern Nations, Nationalities and Peoples
482,1990,2.704893421,8,Lanfero, Guraghe, Southern Nations, Nationalities and Peoples
482,1986,3.014370289,7,Lanfero, Guraghe, Southern Nations, Nationalities and Peoples
482,1985,3.071390993,6,Lanfero, Guraghe, Southern Nations, Nationalities and Peoples
482,2004,3.183046004,5,Lanfero, Guraghe, Southern Nations, Nationalities and Peoples
482,1991,3.19417688,4,Lanfero, Guraghe, Southern Nations, Nationalities and Peoples
482,2002,3.217785925,3,Lanfero, Guraghe, Southern Nations, Nationalities and Peoples
482,1999,3.221422016,2,Lanfero, Guraghe, Southern Nations, Nationalities and Peoples
482,1987,3.251137698,1,Lanfero, Guraghe, Southern Nations, Nationalities and Peoples
483,1984,2.238782227,10,Meskanena Mareko, Guraghe, Southern Nations, Nationalities and Peoples
483,2009,2.437457132,9,Meskanena Mareko, Guraghe, Southern Nations, Nationalities and Peoples
483,1990,2.732078159,8,Meskanena Mareko, Guraghe, Southern Nations, Nationalities and Peoples
483,1999,2.853130961,7,Meskanena Mareko, Guraghe, Southern Nations, Nationalities and Peoples
483,2002,2.885870809,6,Meskanena Mareko, Guraghe, Southern Nations, Nationalities and Peoples
483,2004,2.892449804,5,Meskanena Mareko, Guraghe, Southern Nations, Nationalities and Peoples
483,1985,2.900593454,4,Meskanena Mareko, Guraghe, Southern Nations, Nationalities and Peoples
483,2003,3.092772349,3,Meskanena Mareko, Guraghe, Southern Nations, Nationalities and Peoples
483,2008,3.142855035,2,Meskanena Mareko, Guraghe, Southern Nations, Nationalities and Peoples
483,1991,3.162154773,1,Meskanena Mareko, Guraghe, Southern Nations, Nationalities and Peoples
484,2009,1.866767654,10,Selti, Guraghe, Southern Nations, Nationalities and Peoples
484,1984,2.00104359,9,Selti, Guraghe, Southern Nations, Nationalities and Peoples
484,1990,2.017314063,8,Selti, Guraghe, Southern Nations, Nationalities and Peoples
484,1999,2.028164395,7,Selti, Guraghe, Southern Nations, Nationalities and Peoples
484,1995,2.084737064,6,Selti, Guraghe, Southern Nations, Nationalities and Peoples
484,2012,2.162150345,5,Selti, Guraghe, Southern Nations, Nationalities and Peoples
484,2002,2.191670019,4,Selti, Guraghe, Southern Nations, Nationalities and Peoples
484,1991,2.313955876,3,Selti, Guraghe, Southern Nations, Nationalities and Peoples
484,2004,2.322024299,2,Selti, Guraghe, Southern Nations, Nationalities and Peoples
484,2000,2.346927314,1,Selti, Guraghe, Southern Nations, Nationalities and Peoples
485,1986,1.807576813,10,Sodo, Guraghe, Southern Nations, Nationalities and Peoples
485,1999,1.892154038,9,Sodo, Guraghe, Southern Nations, Nationalities and Peoples
485,2004,1.936863158,8,Sodo, Guraghe, Southern Nations, Nationalities and Peoples
485,2009,1.944258262,7,Sodo, Guraghe, Southern Nations, Nationalities and Peoples
485,1984,2.036814899,6,Sodo, Guraghe, Southern Nations, Nationalities and Peoples
485,1990,2.045143689,5,Sodo, Guraghe, Southern Nations, Nationalities and Peoples
485,1991,2.1235205,4,Sodo, Guraghe, Southern Nations, Nationalities and Peoples
485,2002,2.249580747,3,Sodo, Guraghe, Southern Nations, Nationalities and Peoples
485,1995,2.328022836,2,Sodo, Guraghe, Southern Nations, Nationalities and Peoples
485,1993,2.396176717,1,Sodo, Guraghe, Southern Nations, Nationalities and Peoples
486,2009,2.103083776,10,Badawacho, Hadiya, Southern Nations, Nationalities and Peoples
486,1984,2.310894584,9,Badawacho, Hadiya, Southern Nations, Nationalities and Peoples
486,1986,2.617138245,8,Badawacho, Hadiya, Southern Nations, Nationalities and Peoples
486,1990,2.630956387,7,Badawacho, Hadiya, Southern Nations, Nationalities and Peoples
486,2004,2.664634854,6,Badawacho, Hadiya, Southern Nations, Nationalities and Peoples
486,1999,2.757308291,5,Badawacho, Hadiya, Southern Nations, Nationalities and Peoples
486,2002,2.874787708,4,Badawacho, Hadiya, Southern Nations, Nationalities and Peoples
486,1991,2.889311474,3,Badawacho, Hadiya, Southern Nations, Nationalities and Peoples
486,1988,2.901138856,2,Badawacho, Hadiya, Southern Nations, Nationalities and Peoples
486,1985,2.908564514,1,Badawacho, Hadiya, Southern Nations, Nationalities and Peoples
487,2009,2.059009926,10,Limu, Hadiya, Southern Nations, Nationalities and Peoples
487,1984,2.059629622,9,Limu, Hadiya, Southern Nations, Nationalities and Peoples
487,1986,2.169274096,8,Limu, Hadiya, Southern Nations, Nationalities and Peoples
487,2004,2.485280694,7,Limu, Hadiya, Southern Nations, Nationalities and Peoples
487,1985,2.551158407,6,Limu, Hadiya, Southern Nations, Nationalities and Peoples
487,1999,2.592104688,5,Limu, Hadiya, Southern Nations, Nationalities and Peoples
487,1990,2.601432315,4,Limu, Hadiya, Southern Nations, Nationalities and Peoples
487,2002,2.655515315,3,Limu, Hadiya, Southern Nations, Nationalities and Peoples
487,1995,2.694276041,2,Limu, Hadiya, Southern Nations, Nationalities and Peoples
487,1991,2.756649972,1,Limu, Hadiya, Southern Nations, Nationalities and Peoples
488,1986,1.609086344,10,Misha, Hadiya, Southern Nations, Nationalities and Peoples
488,1984,2.205573293,9,Misha, Hadiya, Southern Nations, Nationalities and Peoples
488,2009,2.341607477,8,Misha, Hadiya, Southern Nations, Nationalities and Peoples
488,1999,2.487422835,7,Misha, Hadiya, Southern Nations, Nationalities and Peoples
488,1990,2.541257203,6,Misha, Hadiya, Southern Nations, Nationalities and Peoples
488,2004,2.670090498,5,Misha, Hadiya, Southern Nations, Nationalities and Peoples
488,2002,2.699393628,4,Misha, Hadiya, Southern Nations, Nationalities and Peoples
488,1985,2.758874416,3,Misha, Hadiya, Southern Nations, Nationalities and Peoples
488,1991,2.873977527,2,Misha, Hadiya, Southern Nations, Nationalities and Peoples
488,1995,2.922893494,1,Misha, Hadiya, Southern Nations, Nationalities and Peoples
489,2000,2.697662736,10,Soro, Hadiya, Southern Nations, Nationalities and Peoples
489,1984,2.73479043,9,Soro, Hadiya, Southern Nations, Nationalities and Peoples
489,2011,2.823144776,8,Soro, Hadiya, Southern Nations, Nationalities and Peoples
489,2002,2.867831505,7,Soro, Hadiya, Southern Nations, Nationalities and Peoples
489,2009,2.89013763,6,Soro, Hadiya, Southern Nations, Nationalities and Peoples
489,2012,2.909213261,5,Soro, Hadiya, Southern Nations, Nationalities and Peoples
