"Region","District","Village","year","rank","_index"
"Amhara","Shebel Berenta","Gedayasu","1994","6","173"
"Amhara","Shebel Berenta","Gedayasu","1998","7","173"
"Amhara","Shebel Berenta","Gedayasu","1989","8","173"
"Amhara","Shebel Berenta","Gedayasu","2012","9","173"
"Amhara","Shebel Berenta","Gedayasu","2003","10","173"
"Amhara","Goncha Siso Enesie","Filatako","1984","1","174"
"Amhara","Goncha Siso Enesie","Filatako","1996","2","174"
"Amhara","Goncha Siso Enesie","Filatako","1986","3","174"
"Amhara","Goncha Siso Enesie","Filatako","2000","4","174"
"Amhara","Goncha Siso Enesie","Filatako","1990","5","174"
"Amhara","Goncha Siso Enesie","Filatako","2015","6","174"
"Amhara","Goncha Siso Enesie","Filatako","2017","7","174"
"Amhara","Goncha Siso Enesie","Filatako","1991","8","174"
"Amhara","Goncha Siso Enesie","Filatako","2006","9","174"
"Amhara","Goncha Siso Enesie","Filatako","2018","10","174"
"Amhara","Ibinat","Jiman Deregeha","1987","1","175"
"Amhara","Ibinat","Jiman Deregeha","1985","2","175"
"Amhara","Ibinat","Jiman Deregeha","2014","3","175"
"Amhara","Ibinat","Jiman Deregeha","1990","4","175"
"Amhara","Ibinat","Jiman Deregeha","2017","5","175"
"Amhara","Ibinat","Jiman Deregeha","1988","6","175"
"Amhara","Ibinat","Jiman Deregeha","2007","7","175"
"Amhara","Ibinat","Jiman Deregeha","2013","8","175"
"Amhara","Ibinat","Jiman Deregeha","1986","9","175"
"Amhara","Ibinat","Jiman Deregeha","2012","10","175"
"Amhara","Goncha Siso Enesie","Abarwuha","1984","1","176"
"Amhara","Goncha Siso Enesie","Abarwuha","2015","2","176"
"Amhara","Goncha Siso Enesie","Abarwuha","2001","3","176"
"Amhara","Goncha Siso Enesie","Abarwuha","2002","4","176"
"Amhara","Goncha Siso Enesie","Abarwuha","1986","5","176"
"Amhara","Goncha Siso Enesie","Abarwuha","1994","6","176"
"Amhara","Goncha Siso Enesie","Abarwuha","1995","7","176"
"Amhara","Goncha Siso Enesie","Abarwuha","2010","8","176"
"Amhara","Goncha Siso Enesie","Abarwuha","2016","9","176"
"Amhara","Goncha Siso Enesie","Abarwuha","2018","10","176"
"Amhara","Goncha Siso Enesie","Derit","1984","1","177"
"Amhara","Goncha Siso Enesie","Derit","1993","2","177"
"Amhara","Goncha Siso Enesie","Derit","1997","3","177"
"Amhara","Goncha Siso Enesie","Derit","2002","4","177"
"Amhara","Goncha Siso Enesie","Derit","2004","5","177"
"Amhara","Goncha Siso Enesie","Derit","2015","6","177"
"Amhara","Goncha Siso Enesie","Derit","2001","7","177"
"Amhara","Goncha Siso Enesie","Derit","1987","8","177"
"Amhara","Goncha Siso Enesie","Derit","1995","9","177"
"Amhara","Goncha Siso Enesie","Derit","2007","10","177"
