Year,value,Village
2005,208.89999999999998,AdisKigni
2006,237.10000000000002,AdisKigni
2007,420.1,AdisKigni
2008,201.60000000000002,AdisKigni
2009,165.40000000000003,AdisKigni
2010,386.90000000000003,AdisKigni
2011,285.59999999999997,AdisKigni
2012,346.20000000000005,AdisKigni
2013,341.79999999999995,AdisKigni
2014,214.79999999999998,AdisKigni
2015,123.6,AdisKigni
2016,296.09999999999997,AdisKigni
2017,180.0,AdisKigni
2018,218.7,AdisKigni
2019,289.1,AdisKigni
1983,100.5916666666667,Adiyikoro
1984,112.3,Adiyikoro
1985,198.7,Adiyikoro
1986,202.7166666666667,Adiyikoro
1987,114.9638888888889,Adiyikoro
1988,252.6,Adiyikoro
1989,128.6,Adiyikoro
1990,135.3,Adiyikoro
1991,118.4,Adiyikoro
1992,159.3,Adiyikoro
1993,140.8,Adiyikoro
1994,219.8,Adiyikoro
1995,236.70000000000002,Adiyikoro
1996,155.0,Adiyikoro
1997,168.8,Adiyikoro
1998,274.9,Adiyikoro
1999,222.39999999999998,Adiyikoro
2000,196.3,Adiyikoro
2001,202.3,Adiyikoro
2002,125.0,Adiyikoro
2003,183.4,Adiyikoro
2004,164.39999999999998,Adiyikoro
2005,202.2,Adiyikoro
2006,136.29999999999998,Adiyikoro
2007,301.70000000000005,Adiyikoro
2008,191.0,Adiyikoro
2009,229.59999999999997,Adiyikoro
2010,232.89999999999998,Adiyikoro
2011,181.8,Adiyikoro
2012,232.10000000000002,Adiyikoro
2013,199.89999999999998,Adiyikoro
2014,190.9,Adiyikoro
2015,153.2,Adiyikoro
2016,240.7,Adiyikoro
2017,174.89999999999998,Adiyikoro
2018,199.20000000000002,Adiyikoro
2019,157.7,Adiyikoro
1983,100.34444444444449,Adizata
1984,126.30000000000001,Adizata
1985,193.29999999999998,Adizata
1986,207.7638888888889,Adizata
1987,116.6222222222222,Adizata
1988,248.2,Adizata
1989,133.1,Adizata
1990,138.8,Adizata
1991,111.8,Adizata
1992,156.3,Adizata
1993,148.3,Adizata
1994,226.70000000000002,Adizata
1995,234.2,Adizata
1996,153.4,Adizata
1997,162.7,Adizata
1998,267.7,Adizata
1999,219.9,Adizata
2000,197.4,Adizata
2001,202.7,Adizata
2002,123.0,Adizata
2003,176.1,Adizata
2004,168.3,Adizata
2005,193.70000000000002,Adizata
2006,128.6,Adizata
2007,293.8,Adizata
2008,182.10000000000002,Adizata
2009,216.7,Adizata
2010,224.3,Adizata
2011,172.39999999999998,Adizata
2012,223.6,Adizata
2013,189.7,Adizata
2014,185.5,Adizata
2015,141.60000000000002,Adizata
2016,235.4,Adizata
2017,167.0,Adizata
2018,191.39999999999998,Adizata
2019,147.7,Adizata
1983,109.48333333333329,Adreb
1984,117.0,Adreb
1985,207.1,Adreb
1986,209.8,Adreb
1987,148.9055555555556,Adreb
1988,204.1,Adreb
1989,172.7,Adreb
1990,129.5,Adreb
1991,149.2,Adreb
1992,116.69999999999999,Adreb
1993,154.8,Adreb
1994,211.39999999999998,Adreb
1995,163.6,Adreb
1996,202.5,Adreb
1997,181.4,Adreb
1998,163.9,Adreb
1999,237.8,Adreb
2000,190.3,Adreb
2001,144.5,Adreb
2002,101.1,Adreb
2003,174.2,Adreb
2004,182.1,Adreb
2005,210.3,Adreb
2006,178.39999999999998,Adreb
2007,244.9,Adreb
2008,198.5,Adreb
2009,176.89999999999998,Adreb
2010,223.6,Adreb
2011,184.2,Adreb
