gid,Village,District,Region,Country,year,mean,rank
110,Gonder, North Gonder, Amhara, Ethiopia,2000,3.4992062434426217,3
110,Gonder, North Gonder, Amhara, Ethiopia,2001,3.8608569395081966,4
110,Gonder, North Gonder, Amhara, Ethiopia,2002,4.103163323688525,5
110,Gonder, North Gonder, Amhara, Ethiopia,1992,4.166447669499998,6
110,Gonder, North Gonder, Amhara, Ethiopia,2003,4.182348148360655,7
110,Gonder, North Gonder, Amhara, Ethiopia,2005,4.197602945081969,8
110,Gonder, North Gonder, Amhara, Ethiopia,1995,4.525890782203386,9
110,Gonder, North Gonder, Amhara, Ethiopia,1983,4.646454460442478,10
111,Gonder Zuria, North Gonder, Amhara, Ethiopia,2004,3.2407761452950834,1
111,Gonder Zuria, North Gonder, Amhara, Ethiopia,2011,3.6158926037704933,2
111,Gonder Zuria, North Gonder, Amhara, Ethiopia,1992,3.804896533833334,3
111,Gonder Zuria, North Gonder, Amhara, Ethiopia,2001,3.868500538688525,4
111,Gonder Zuria, North Gonder, Amhara, Ethiopia,2000,3.8791045628688527,5
111,Gonder Zuria, North Gonder, Amhara, Ethiopia,2002,3.9532414182786884,6
111,Gonder Zuria, North Gonder, Amhara, Ethiopia,2005,4.229588617213113,7
111,Gonder Zuria, North Gonder, Amhara, Ethiopia,2003,4.343266060983607,8
111,Gonder Zuria, North Gonder, Amhara, Ethiopia,1995,4.588415385593219,9
111,Gonder Zuria, North Gonder, Amhara, Ethiopia,1983,4.681133151061946,10
112,Janamora, North Gonder, Amhara, Ethiopia,2004,2.2801630513114755,1
112,Janamora, North Gonder, Amhara, Ethiopia,1987,2.3181136665217394,2
112,Janamora, North Gonder, Amhara, Ethiopia,2002,2.343109306557378,3
112,Janamora, North Gonder, Amhara, Ethiopia,1984,2.452192099739131,4
112,Janamora, North Gonder, Amhara, Ethiopia,2011,2.6330788330327866,5
112,Janamora, North Gonder, Amhara, Ethiopia,2005,3.0075864255737708,6
112,Janamora, North Gonder, Amhara, Ethiopia,2000,3.0895450499180335,7
112,Janamora, North Gonder, Amhara, Ethiopia,1992,3.3077814109166663,8
112,Janamora, North Gonder, Amhara, Ethiopia,2001,3.4078449352459015,9
112,Janamora, North Gonder, Amhara, Ethiopia,1990,3.662462757867768,10
113,Lay Armacheho, North Gonder, Amhara, Ethiopia,2004,3.591300021311475,1
113,Lay Armacheho, North Gonder, Amhara, Ethiopia,2011,3.6716896553278686,2
113,Lay Armacheho, North Gonder, Amhara, Ethiopia,2001,3.8339730087704895,3
113,Lay Armacheho, North Gonder, Amhara, Ethiopia,2000,3.936959287459018,4
113,Lay Armacheho, North Gonder, Amhara, Ethiopia,2002,4.098247274918034,5
113,Lay Armacheho, North Gonder, Amhara, Ethiopia,1992,4.454658718250001,6
113,Lay Armacheho, North Gonder, Amhara, Ethiopia,1984,4.6290097837391295,7
113,Lay Armacheho, North Gonder, Amhara, Ethiopia,2005,4.703067259754097,8
113,Lay Armacheho, North Gonder, Amhara, Ethiopia,2003,4.9080707575409805,9
113,Lay Armacheho, North Gonder, Amhara, Ethiopia,2007,4.979933387622948,10
114,Metema, North Gonder, Amhara, Ethiopia,2011,5.211437465737704,1
114,Metema, North Gonder, Amhara, Ethiopia,2004,5.26646536,2
114,Metema, North Gonder, Amhara, Ethiopia,2001,6.028562690655737,3
114,Metema, North Gonder, Amhara, Ethiopia,2002,6.066243888278687,4
114,Metema, North Gonder, Amhara, Ethiopia,2000,6.1364607114754115,5
114,Metema, North Gonder, Amhara, Ethiopia,2005,6.221864251803281,6
114,Metema, North Gonder, Amhara, Ethiopia,2003,6.708631372950817,7
114,Metema, North Gonder, Amhara, Ethiopia,2013,6.971266748360658,8
114,Metema, North Gonder, Amhara, Ethiopia,2010,7.565485734262291,9
114,Metema, North Gonder, Amhara, Ethiopia,1994,7.589743484201679,10
115,Quara, North Gonder, Amhara, Ethiopia,2011,5.325796024073768,1
115,Quara, North Gonder, Amhara, Ethiopia,2004,5.6940845324590175,2
115,Quara, North Gonder, Amhara, Ethiopia,2002,5.753484844016392,3
115,Quara, North Gonder, Amhara, Ethiopia,2005,5.83490261614754,4
115,Quara, North Gonder, Amhara, Ethiopia,2001,5.8609267018404125,5
115,Quara, North Gonder, Amhara, Ethiopia,2000,5.935859093499997,6
115,Quara, North Gonder, Amhara, Ethiopia,1992,6.260852134666664,7
115,Quara, North Gonder, Amhara, Ethiopia,2013,6.589253734180324,8
115,Quara, North Gonder, Amhara, Ethiopia,1994,6.866200934957982,9
115,Quara, North Gonder, Amhara, Ethiopia,2003,6.966523723491801,10
116,Sanja, North Gonder, Amhara, Ethiopia,2011,4.818007029942623,1
116,Sanja, North Gonder, Amhara, Ethiopia,2004,4.8850038432786915,2
116,Sanja, North Gonder, Amhara, Ethiopia,2001,5.300334659770493,3
116,Sanja, North Gonder, Amhara, Ethiopia,2002,5.460190994180327,4
116,Sanja, North Gonder, Amhara, Ethiopia,2005,5.699174827106558,5
116,Sanja, North Gonder, Amhara, Ethiopia,2000,5.828504829016391,6
116,Sanja, North Gonder, Amhara, Ethiopia,1984,6.284479537504346,7
116,Sanja, North Gonder, Amhara, Ethiopia,2003,6.522650423524588,8
116,Sanja, North Gonder, Amhara, Ethiopia,2013,6.639270040163938,9
116,Sanja, North Gonder, Amhara, Ethiopia,1991,6.764402294793389,10
117,Wegera, North Gonder, Amhara, Ethiopia,2004,2.4807691633606543,1
117,Wegera, North Gonder, Amhara, Ethiopia,1984,2.812457369845914,2
117,Wegera, North Gonder, Amhara, Ethiopia,2002,2.8463000667950804,3
117,Wegera, North Gonder, Amhara, Ethiopia,2011,2.991984854467211,4
117,Wegera, North Gonder, Amhara, Ethiopia,1987,3.030815904573913,5
117,Wegera, North Gonder, Amhara, Ethiopia,2000,3.2523593060655727,6
117,Wegera, North Gonder, Amhara, Ethiopia,2001,3.2800400749180323,7
117,Wegera, North Gonder, Amhara, Ethiopia,2005,3.428926372786885,8
117,Wegera, North Gonder, Amhara, Ethiopia,1992,3.542491028433333,9
117,Wegera, North Gonder, Amhara, Ethiopia,2003,3.678101584180328,10
118,Angolela Tera, North Shewa (K3), Amhara, Ethiopia,2002,1.6878639488524587,1
118,Angolela Tera, North Shewa (K3), Amhara, Ethiopia,2004,1.7456180359836069,2
118,Angolela Tera, North Shewa (K3), Amhara, Ethiopia,1984,1.8947695383478256,3
118,Angolela Tera, North Shewa (K3), Amhara, Ethiopia,2005,2.2453304508196723,4
118,Angolela Tera, North Shewa (K3), Amhara, Ethiopia,2000,2.3610768203934422,5
118,Angolela Tera, North Shewa (K3), Amhara, Ethiopia,1983,2.3905298519469027,6
118,Angolela Tera, North Shewa (K3), Amhara, Ethiopia,2011,2.4045896229508186,7
118,Angolela Tera, North Shewa (K3), Amhara, Ethiopia,2014,2.434890503032788,8
118,Angolela Tera, North Shewa (K3), Amhara, Ethiopia,2015,2.4893712554918035,9
118,Angolela Tera, North Shewa (K3), Amhara, Ethiopia,1987,2.57866716652174,10
119,Ankober, North Shewa (K3), Amhara, Ethiopia,2002,1.4905018906557381,1
119,Ankober, North Shewa (K3), Amhara, Ethiopia,1987,1.5548325052173917,2
119,Ankober, North Shewa (K3), Amhara, Ethiopia,2004,1.7512761136065569,3
119,Ankober, North Shewa (K3), Amhara, Ethiopia,1990,1.7937551421487608,4
119,Ankober, North Shewa (K3), Amhara, Ethiopia,1983,2.006674628318584,5
119,Ankober, North Shewa (K3), Amhara, Ethiopia,2009,2.1838506885245903,6
119,Ankober, North Shewa (K3), Amhara, Ethiopia,2005,2.2050550363934422,7
119,Ankober, North Shewa (K3), Amhara, Ethiopia,2011,2.2648038950000005,8
119,Ankober, North Shewa (K3), Amhara, Ethiopia,2000,2.2906808903278693,9
119,Ankober, North Shewa (K3), Amhara, Ethiopia,2014,2.3112783953278684,10
120,Antsokia Gemza, North Shewa (K3), Amhara, Ethiopia,1984,0.9141548373913042,1
120,Antsokia Gemza, North Shewa (K3), Amhara, Ethiopia,2011,1.990309725409836,2
120,Antsokia Gemza, North Shewa (K3), Amhara, Ethiopia,1990,2.089964003305785,3
120,Antsokia Gemza, North Shewa (K3), Amhara, Ethiopia,2004,2.142808321311476,4
120,Antsokia Gemza, North Shewa (K3), Amhara, Ethiopia,2002,2.2119292073770485,5
120,Antsokia Gemza, North Shewa (K3), Amhara, Ethiopia,2005,2.4489432696721307,6
120,Antsokia Gemza, North Shewa (K3), Amhara, Ethiopia,2001,2.468194531311476,7
120,Antsokia Gemza, North Shewa (K3), Amhara, Ethiopia,1992,2.6764525008333333,8
120,Antsokia Gemza, North Shewa (K3), Amhara, Ethiopia,1987,2.725553570434783,9
120,Antsokia Gemza, North Shewa (K3), Amhara, Ethiopia,2015,2.726430693688525,10
121,Asagirt, North Shewa (K3), Amhara, Ethiopia,2002,1.3467768904098358,1
121,Asagirt, North Shewa (K3), Amhara, Ethiopia,2004,1.7730225374590167,2
121,Asagirt, North Shewa (K3), Amhara, Ethiopia,2005,1.9013238893442617,3
121,Asagirt, North Shewa (K3), Amhara, Ethiopia,1990,1.9341110164545456,4
121,Asagirt, North Shewa (K3), Amhara, Ethiopia,1984,1.9537817223130431,5
121,Asagirt, North Shewa (K3), Amhara, Ethiopia,2000,2.083685933032786,6
121,Asagirt, North Shewa (K3), Amhara, Ethiopia,1987,2.1254212915652166,7
121,Asagirt, North Shewa (K3), Amhara, Ethiopia,1986,2.1969924223214288,8
121,Asagirt, North Shewa (K3), Amhara, Ethiopia,2015,2.2528636580983608,9
121,Asagirt, North Shewa (K3), Amhara, Ethiopia,2014,2.3368047153688525,10
122,Berehet, North Shewa (K3), Amhara, Ethiopia,2002,1.4365824007377048,1
122,Berehet, North Shewa (K3), Amhara, Ethiopia,1987,1.5788303176869565,2
122,Berehet, North Shewa (K3), Amhara, Ethiopia,2005,1.6163316263934429,3
122,Berehet, North Shewa (K3), Amhara, Ethiopia,2004,1.6350204023770494,4
122,Berehet, North Shewa (K3), Amhara, Ethiopia,1986,1.9190761766964275,5
122,Berehet, North Shewa (K3), Amhara, Ethiopia,2000,1.9717785435245896,6
122,Berehet, North Shewa (K3), Amhara, Ethiopia,1990,2.0029153423140493,7
122,Berehet, North Shewa (K3), Amhara, Ethiopia,1993,2.1104335120172406,8
122,Berehet, North Shewa (K3), Amhara, Ethiopia,2015,2.138023467311475,9
122,Berehet, North Shewa (K3), Amhara, Ethiopia,2001,2.2972700131147543,10
123,Debre Berhan, North Shewa (K3), Amhara, Ethiopia,2002,1.658760663934426,1
123,Debre Berhan, North Shewa (K3), Amhara, Ethiopia,2004,1.7122602770491802,2
123,Debre Berhan, North Shewa (K3), Amhara, Ethiopia,1984,1.9485028086956524,3
123,Debre Berhan, North Shewa (K3), Amhara, Ethiopia,1983,1.9783259026548672,4
123,Debre Berhan, North Shewa (K3), Amhara, Ethiopia,1987,2.119803260869565,5
123,Debre Berhan, North Shewa (K3), Amhara, Ethiopia,2001,2.1922062049180333,6
123,Debre Berhan, North Shewa (K3), Amhara, Ethiopia,2000,2.2177735073770486,7
123,Debre Berhan, North Shewa (K3), Amhara, Ethiopia,1995,2.3674424830508483,8
123,Debre Berhan, North Shewa (K3), Amhara, Ethiopia,2009,2.446398162295082,9
123,Debre Berhan, North Shewa (K3), Amhara, Ethiopia,2015,2.516876409836065,10
124,Debre Berhan Zuria, North Shewa (K3), Amhara, Ethiopia,1987,1.4245197913043481,1
124,Debre Berhan Zuria, North Shewa (K3), Amhara, Ethiopia,2004,1.7981821698360658,2
124,Debre Berhan Zuria, North Shewa (K3), Amhara, Ethiopia,2002,1.8044290250819668,3
124,Debre Berhan Zuria, North Shewa (K3), Amhara, Ethiopia,1983,2.07477884079646,4
124,Debre Berhan Zuria, North Shewa (K3), Amhara, Ethiopia,2000,2.246919957131148,5
124,Debre Berhan Zuria, North Shewa (K3), Amhara, Ethiopia,2001,2.268108703934427,6
124,Debre Berhan Zuria, North Shewa (K3), Amhara, Ethiopia,1984,2.3063398574782608,7
124,Debre Berhan Zuria, North Shewa (K3), Amhara, Ethiopia,2005,2.4261151222131145,8
124,Debre Berhan Zuria, North Shewa (K3), Amhara, Ethiopia,2015,2.454810571557377,9
124,Debre Berhan Zuria, North Shewa (K3), Amhara, Ethiopia,2009,2.5305932712295096,10
125,Efratana Gidim, North Shewa (K3), Amhara, Ethiopia,1984,1.2515790556521735,1
125,Efratana Gidim, North Shewa (K3), Amhara, Ethiopia,1987,1.3073487226086955,2
125,Efratana Gidim, North Shewa (K3), Amhara, Ethiopia,2002,1.8291564565573768,3
125,Efratana Gidim, North Shewa (K3), Amhara, Ethiopia,1990,1.9128828851239663,4
125,Efratana Gidim, North Shewa (K3), Amhara, Ethiopia,2001,2.0115069046721312,5
125,Efratana Gidim, North Shewa (K3), Amhara, Ethiopia,2004,2.097589946721312,6
125,Efratana Gidim, North Shewa (K3), Amhara, Ethiopia,2011,2.2146530131967204,7
125,Efratana Gidim, North Shewa (K3), Amhara, Ethiopia,2009,2.3678782540983607,8
125,Efratana Gidim, North Shewa (K3), Amhara, Ethiopia,2005,2.439572117213116,9
125,Efratana Gidim, North Shewa (K3), Amhara, Ethiopia,2000,2.4989083860655743,10
126,Gera Midirna Keya Gabriel, North Shewa (K3), Amhara, Ethiopia,1987,1.4178529219130434,1
126,Gera Midirna Keya Gabriel, North Shewa (K3), Amhara, Ethiopia,2004,1.9972861573770493,2
126,Gera Midirna Keya Gabriel, North Shewa (K3), Amhara, Ethiopia,1984,2.011519570782609,3
126,Gera Midirna Keya Gabriel, North Shewa (K3), Amhara, Ethiopia,2002,2.0892075539262303,4
126,Gera Midirna Keya Gabriel, North Shewa (K3), Amhara, Ethiopia,2001,2.3378722108196714,5
126,Gera Midirna Keya Gabriel, North Shewa (K3), Amhara, Ethiopia,2011,2.3723488560655737,6
126,Gera Midirna Keya Gabriel, North Shewa (K3), Amhara, Ethiopia,2015,2.5329073572950818,7
126,Gera Midirna Keya Gabriel, North Shewa (K3), Amhara, Ethiopia,2005,2.6038803294262296,8
126,Gera Midirna Keya Gabriel, North Shewa (K3), Amhara, Ethiopia,2009,2.6877795233606547,9
126,Gera Midirna Keya Gabriel, North Shewa (K3), Amhara, Ethiopia,2000,2.8777288994016392,10
127,Gishe Rabel, North Shewa (K3), Amhara, Ethiopia,1984,1.283786479130435,1
127,Gishe Rabel, North Shewa (K3), Amhara, Ethiopia,1987,1.9244360231304352,2
127,Gishe Rabel, North Shewa (K3), Amhara, Ethiopia,2004,2.072149137868853,3
127,Gishe Rabel, North Shewa (K3), Amhara, Ethiopia,2015,2.296478735081968,4
127,Gishe Rabel, North Shewa (K3), Amhara, Ethiopia,2011,2.339171193442623,5
127,Gishe Rabel, North Shewa (K3), Amhara, Ethiopia,2005,2.4368340981967207,6
127,Gishe Rabel, North Shewa (K3), Amhara, Ethiopia,2002,2.488630951393444,7
127,Gishe Rabel, North Shewa (K3), Amhara, Ethiopia,2001,2.5352630220327863,8
127,Gishe Rabel, North Shewa (K3), Amhara, Ethiopia,1990,2.649659901652894,9
127,Gishe Rabel, North Shewa (K3), Amhara, Ethiopia,1993,2.874192132284481,10
128,Hagere Mariamna Kesem, North Shewa (K3), Amhara, Ethiopia,1987,1.0310900199826087,1
128,Hagere Mariamna Kesem, North Shewa (K3), Amhara, Ethiopia,2002,1.3986656659999999,2
128,Hagere Mariamna Kesem, North Shewa (K3), Amhara, Ethiopia,2004,1.7306133211475412,3
128,Hagere Mariamna Kesem, North Shewa (K3), Amhara, Ethiopia,2005,2.0554706218032788,4
128,Hagere Mariamna Kesem, North Shewa (K3), Amhara, Ethiopia,1984,2.121809285834784,5
128,Hagere Mariamna Kesem, North Shewa (K3), Amhara, Ethiopia,1990,2.252335706190083,6
128,Hagere Mariamna Kesem, North Shewa (K3), Amhara, Ethiopia,2000,2.291393084426229,7
128,Hagere Mariamna Kesem, North Shewa (K3), Amhara, Ethiopia,2015,2.2934696916885247,8
128,Hagere Mariamna Kesem, North Shewa (K3), Amhara, Ethiopia,2009,2.3198276194098355,9
128,Hagere Mariamna Kesem, North Shewa (K3), Amhara, Ethiopia,1993,2.4208495515344826,10
129,Kewet, North Shewa (K3), Amhara, Ethiopia,1987,0.7908028582608695,1
129,Kewet, North Shewa (K3), Amhara, Ethiopia,2002,1.6300193578688529,2
129,Kewet, North Shewa (K3), Amhara, Ethiopia,1984,1.6323370271304352,3
129,Kewet, North Shewa (K3), Amhara, Ethiopia,2001,1.748491460655738,4
129,Kewet, North Shewa (K3), Amhara, Ethiopia,2004,1.7833573641803278,5
129,Kewet, North Shewa (K3), Amhara, Ethiopia,2009,1.7845211426229506,6
129,Kewet, North Shewa (K3), Amhara, Ethiopia,1990,2.250667506115703,7
129,Kewet, North Shewa (K3), Amhara, Ethiopia,2005,2.2766003322131145,8
129,Kewet, North Shewa (K3), Amhara, Ethiopia,2000,2.329801349262294,9
129,Kewet, North Shewa (K3), Amhara, Ethiopia,2015,2.457649742950821,10
130,Lay Betna Tach Bet, North Shewa (K3), Amhara, Ethiopia,2004,2.29325288672131,1
130,Lay Betna Tach Bet, North Shewa (K3), Amhara, Ethiopia,2002,2.4435983480327867,2
130,Lay Betna Tach Bet, North Shewa (K3), Amhara, Ethiopia,2001,2.6937288690163927,3
130,Lay Betna Tach Bet, North Shewa (K3), Amhara, Ethiopia,2011,2.9083674759016382,4
130,Lay Betna Tach Bet, North Shewa (K3), Amhara, Ethiopia,1992,2.95538868225,5
130,Lay Betna Tach Bet, North Shewa (K3), Amhara, Ethiopia,2005,2.9999087247541003,6
130,Lay Betna Tach Bet, North Shewa (K3), Amhara, Ethiopia,2000,3.179814572131148,7
130,Lay Betna Tach Bet, North Shewa (K3), Amhara, Ethiopia,1984,3.426302007826086,8
130,Lay Betna Tach Bet, North Shewa (K3), Amhara, Ethiopia,2015,3.4611854384426226,9
130,Lay Betna Tach Bet, North Shewa (K3), Amhara, Ethiopia,2003,3.7191334313934417,10
131,Mama Midirna Lalo, North Shewa (K3), Amhara, Ethiopia,1987,1.1956375150434784,1
131,Mama Midirna Lalo, North Shewa (K3), Amhara, Ethiopia,1984,1.8816545304347825,2
131,Mama Midirna Lalo, North Shewa (K3), Amhara, Ethiopia,2001,2.0414602798360657,3
131,Mama Midirna Lalo, North Shewa (K3), Amhara, Ethiopia,2002,2.160818989344262,4
131,Mama Midirna Lalo, North Shewa (K3), Amhara, Ethiopia,2004,2.3892032062295083,5
131,Mama Midirna Lalo, North Shewa (K3), Amhara, Ethiopia,2009,2.439646275409836,6
131,Mama Midirna Lalo, North Shewa (K3), Amhara, Ethiopia,2015,2.537041708688524,7
131,Mama Midirna Lalo, North Shewa (K3), Amhara, Ethiopia,2011,2.6432667155737706,8
131,Mama Midirna Lalo, North Shewa (K3), Amhara, Ethiopia,2005,2.660523026311476,9
131,Mama Midirna Lalo, North Shewa (K3), Amhara, Ethiopia,2000,2.78712931590164,10
132,Bare, Unknown, Somali, Ethiopia,1990,0.0,1
132,Bare, Unknown, Somali, Ethiopia,2000,0.0,2
132,Bare, Unknown, Somali, Ethiopia,2009,0.00019565114754098358,3
132,Bare, Unknown, Somali, Ethiopia,2013,0.00028981418032786885,4
132,Bare, Unknown, Somali, Ethiopia,1987,0.0012647096521739133,5
132,Bare, Unknown, Somali, Ethiopia,2016,0.0013714680737704915,6
132,Bare, Unknown, Somali, Ethiopia,1992,0.0016741795833333333,7
132,Bare, Unknown, Somali, Ethiopia,2005,0.0021956204918032788,8
132,Bare, Unknown, Somali, Ethiopia,1996,0.0024802690819672128,9
132,Bare, Unknown, Somali, Ethiopia,1993,0.0044210289655172395,10
133,Chereti, Unknown, Somali, Ethiopia,1985,0.0,1
133,Chereti, Unknown, Somali, Ethiopia,1987,0.0,2
133,Chereti, Unknown, Somali, Ethiopia,1990,0.0,3
133,Chereti, Unknown, Somali, Ethiopia,1995,0.0,4
133,Chereti, Unknown, Somali, Ethiopia,1999,0.0,5
133,Chereti, Unknown, Somali, Ethiopia,2009,0.0,6
133,Chereti, Unknown, Somali, Ethiopia,2014,0.0,7
133,Chereti, Unknown, Somali, Ethiopia,2016,0.0018404540983606554,8
133,Chereti, Unknown, Somali, Ethiopia,2017,0.0031598285245901642,9
133,Chereti, Unknown, Somali, Ethiopia,2015,0.0032450409836065576,10
134,Debeweyin, Unknown, Somali, Ethiopia,1985,0.0,1
134,Debeweyin, Unknown, Somali, Ethiopia,1990,0.0,2
134,Debeweyin, Unknown, Somali, Ethiopia,1991,0.0,3
134,Debeweyin, Unknown, Somali, Ethiopia,2000,0.0,4
134,Debeweyin, Unknown, Somali, Ethiopia,2009,0.0,5
134,Debeweyin, Unknown, Somali, Ethiopia,2014,0.0,6
134,Debeweyin, Unknown, Somali, Ethiopia,2016,4.113809836065574e-05,7
134,Debeweyin, Unknown, Somali, Ethiopia,2013,7.379845901639343e-05,8
134,Debeweyin, Unknown, Somali, Ethiopia,1999,0.00021989479338842968,9
134,Debeweyin, Unknown, Somali, Ethiopia,1986,0.0004363019642857143,10
135,Denan, Unknown, Somali, Ethiopia,2004,0.0,1
135,Denan, Unknown, Somali, Ethiopia,2013,5.066567213114754e-05,2
135,Denan, Unknown, Somali, Ethiopia,1990,8.460123966942149e-05,3
135,Denan, Unknown, Somali, Ethiopia,1999,0.00011356330578512394,4
135,Denan, Unknown, Somali, Ethiopia,2001,0.00020733975409836065,5
135,Denan, Unknown, Somali, Ethiopia,1995,0.0002380091525423729,6
135,Denan, Unknown, Somali, Ethiopia,2016,0.0003072535819672132,7
135,Denan, Unknown, Somali, Ethiopia,1985,0.0003829814285714285,8
135,Denan, Unknown, Somali, Ethiopia,1993,0.00517295,9
135,Denan, Unknown, Somali, Ethiopia,2012,0.005462248524590163,10
136,Dihun, Unknown, Somali, Ethiopia,1990,0.0,1
136,Dihun, Unknown, Somali, Ethiopia,1995,0.0,2
136,Dihun, Unknown, Somali, Ethiopia,2004,0.0,3
136,Dihun, Unknown, Somali, Ethiopia,2016,0.0,4
136,Dihun, Unknown, Somali, Ethiopia,2017,0.0,5
136,Dihun, Unknown, Somali, Ethiopia,1999,0.00035355214876033064,6
136,Dihun, Unknown, Somali, Ethiopia,1992,0.0008306305833333332,7
136,Dihun, Unknown, Somali, Ethiopia,2005,0.0019652467213114753,8
136,Dihun, Unknown, Somali, Ethiopia,2001,0.004355211475409836,9
136,Dihun, Unknown, Somali, Ethiopia,1993,0.004579088793103448,10
137,Dolobay, Unknown, Somali, Ethiopia,2013,0.0,1
137,Dolobay, Unknown, Somali, Ethiopia,2009,0.00011715147540983608,2
137,Dolobay, Unknown, Somali, Ethiopia,1983,0.00016658530088495575,3
137,Dolobay, Unknown, Somali, Ethiopia,2012,0.0001847866393442623,4
137,Dolobay, Unknown, Somali, Ethiopia,1984,0.00023190420869565216,5
137,Dolobay, Unknown, Somali, Ethiopia,1998,0.0005073406611570247,6
137,Dolobay, Unknown, Somali, Ethiopia,1992,0.0005100061666666667,7
137,Dolobay, Unknown, Somali, Ethiopia,1990,0.0005609753636363637,8
137,Dolobay, Unknown, Somali, Ethiopia,1985,0.0009478100840336133,9
137,Dolobay, Unknown, Somali, Ethiopia,1995,0.001097718220338983,10
138,East Imi, Unknown, Somali, Ethiopia,1985,0.0,1
138,East Imi, Unknown, Somali, Ethiopia,1987,0.0,2
138,East Imi, Unknown, Somali, Ethiopia,1990,0.0,3
138,East Imi, Unknown, Somali, Ethiopia,1995,0.0,4
138,East Imi, Unknown, Somali, Ethiopia,2004,0.0,5
138,East Imi, Unknown, Somali, Ethiopia,2005,0.0,6
138,East Imi, Unknown, Somali, Ethiopia,2009,0.0,7
138,East Imi, Unknown, Somali, Ethiopia,2013,0.0,8
138,East Imi, Unknown, Somali, Ethiopia,2016,0.0,9
138,East Imi, Unknown, Somali, Ethiopia,2017,0.0,10
139,Elkere, Unknown, Somali, Ethiopia,1985,0.0,1
139,Elkere, Unknown, Somali, Ethiopia,1990,0.0,2
139,Elkere, Unknown, Somali, Ethiopia,1995,0.0,3
139,Elkere, Unknown, Somali, Ethiopia,1999,0.0,4
139,Elkere, Unknown, Somali, Ethiopia,2009,0.0,5
139,Elkere, Unknown, Somali, Ethiopia,2016,0.0,6
139,Elkere, Unknown, Somali, Ethiopia,1987,0.0003323724347826087,7
139,Elkere, Unknown, Somali, Ethiopia,1993,0.0011147945431034482,8
139,Elkere, Unknown, Somali, Ethiopia,2014,0.005581094262295082,9
139,Elkere, Unknown, Somali, Ethiopia,2005,0.008436286885245902,10
140,Dawunt Delanta, North Wollo, Amhara, Ethiopia,1987,0.9442094015652174,1
140,Dawunt Delanta, North Wollo, Amhara, Ethiopia,1984,1.0020334599130436,2
140,Dawunt Delanta, North Wollo, Amhara, Ethiopia,1990,1.9564199906033064,3
140,Dawunt Delanta, North Wollo, Amhara, Ethiopia,1993,1.988569024396552,4
