system:index,day_of_year,layer,mean,year,.geo
16_6_1_00000000000000000000,61,Lapai District,8.925748709427,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_6_1_00000000000000000001,61,Minna District,3.3090926718298412,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_6_1_00000000000000000002,61,Mokwa District,10.739509745912425,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_6_2_0,61,Kwara District,20.525965309158842,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_7_1_00000000000000000000,71,Lapai District,5.489188865803263,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_7_1_00000000000000000001,71,Minna District,2.3626752951288608,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_7_1_00000000000000000002,71,Mokwa District,5.141621282632946,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_7_2_0,71,Kwara District,12.240565021320156,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_8_1_00000000000000000000,81,Lapai District,9.000282746262577,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_8_1_00000000000000000001,81,Minna District,6.158153237737001,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_8_1_00000000000000000002,81,Mokwa District,5.751614598774526,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_8_2_0,81,Kwara District,13.403117903832673,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_9_1_00000000000000000000,91,Lapai District,6.5480319186718,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_9_1_00000000000000000001,91,Minna District,2.881289882209862,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_9_1_00000000000000000002,91,Mokwa District,13.332317184732142,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_9_2_0,91,Kwara District,13.939599625351686,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_10_1_00000000000000000000,101,Lapai District,0.04975746599457259,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_10_1_00000000000000000001,101,Minna District,0.08531445645291005,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_10_1_00000000000000000002,101,Mokwa District,0.047447832854533356,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_10_2_0,101,Kwara District,7.994064229971726,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_11_1_00000000000000000000,111,Lapai District,38.40093499658038,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_11_1_00000000000000000001,111,Minna District,30.54881795566671,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_11_1_00000000000000000002,111,Mokwa District,37.67205679217719,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_11_2_0,111,Kwara District,54.53675719405466,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_12_1_00000000000000000000,121,Lapai District,48.6429713354983,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_12_1_00000000000000000001,121,Minna District,48.39955738931787,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_12_1_00000000000000000002,121,Mokwa District,46.30100710509622,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_12_2_0,121,Kwara District,41.357086961845376,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_13_1_00000000000000000000,131,Lapai District,71.69777666574717,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_13_1_00000000000000000001,131,Minna District,76.40681483736849,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_13_1_00000000000000000002,131,Mokwa District,82.0070963479914,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_13_2_0,131,Kwara District,97.30574802954737,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_14_1_00000000000000000000,141,Lapai District,58.32614650252476,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_14_1_00000000000000000001,141,Minna District,62.01711037593324,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_14_1_00000000000000000002,141,Mokwa District,61.68950687478734,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_14_2_0,141,Kwara District,61.26264906545985,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_15_1_00000000000000000000,151,Lapai District,58.77157538716436,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_15_1_00000000000000000001,151,Minna District,51.483216103733874,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_15_1_00000000000000000002,151,Mokwa District,50.80917140611228,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_15_2_0,151,Kwara District,63.25790807894049,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_16_1_00000000000000000000,161,Lapai District,67.01463979995354,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_16_1_00000000000000000001,161,Minna District,66.48821281617023,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_16_1_00000000000000000002,161,Mokwa District,65.26394019317974,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_16_2_0,161,Kwara District,89.10101126069979,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_17_1_00000000000000000000,171,Lapai District,37.869112247016076,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_17_1_00000000000000000001,171,Minna District,38.51957929222107,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_17_1_00000000000000000002,171,Mokwa District,30.46341715984678,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_17_2_0,171,Kwara District,32.17051239963995,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_18_1_00000000000000000000,181,Lapai District,47.68276904677952,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_18_1_00000000000000000001,181,Minna District,53.10571445826478,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_18_1_00000000000000000002,181,Mokwa District,32.373734536828955,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_18_2_0,181,Kwara District,40.533203518585786,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_19_1_00000000000000000000,191,Lapai District,73.76649444376562,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_19_1_00000000000000000001,191,Minna District,76.65129781826934,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_19_1_00000000000000000002,191,Mokwa District,79.00170291311399,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_19_2_0,191,Kwara District,48.876736899016485,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_20_1_00000000000000000000,201,Lapai District,53.06717753383777,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_20_1_00000000000000000001,201,Minna District,64.82059069868222,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_20_1_00000000000000000002,201,Mokwa District,77.7276843801912,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_20_2_0,201,Kwara District,50.63657385033792,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_21_1_00000000000000000000,211,Lapai District,125.89887152128556,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_21_1_00000000000000000001,211,Minna District,127.32461779556252,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_21_1_00000000000000000002,211,Mokwa District,122.04974037688153,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_21_2_0,211,Kwara District,109.50126957608187,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_22_1_00000000000000000000,221,Lapai District,77.2639242947664,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_22_1_00000000000000000001,221,Minna District,74.4817021365549,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_22_1_00000000000000000002,221,Mokwa District,59.42386686669387,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_22_2_0,221,Kwara District,41.61508191374062,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_23_1_00000000000000000000,231,Lapai District,104.48128883652011,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_23_1_00000000000000000001,231,Minna District,79.2806002155988,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_23_1_00000000000000000002,231,Mokwa District,60.91812159783872,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_23_2_0,231,Kwara District,35.87958959974937,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_24_1_00000000000000000000,241,Lapai District,83.79546513209787,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_24_1_00000000000000000001,241,Minna District,98.23028668330112,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_24_1_00000000000000000002,241,Mokwa District,72.05649152300909,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_24_2_0,241,Kwara District,93.30095273809513,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_25_1_00000000000000000000,251,Lapai District,73.7349966135046,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_25_1_00000000000000000001,251,Minna District,102.62104777946115,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_25_1_00000000000000000002,251,Mokwa District,86.28625850381087,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_25_2_0,251,Kwara District,121.72311027536075,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_26_1_00000000000000000000,261,Lapai District,46.565954503805216,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_26_1_00000000000000000001,261,Minna District,66.00300313341339,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_26_1_00000000000000000002,261,Mokwa District,36.57711119714797,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_26_2_0,261,Kwara District,79.89148489391948,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_27_1_00000000000000000000,271,Lapai District,40.39134181927492,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_27_1_00000000000000000001,271,Minna District,64.72215726601418,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_27_1_00000000000000000002,271,Mokwa District,50.30073205492832,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_27_2_0,271,Kwara District,67.53624410350385,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_28_1_00000000000000000000,281,Lapai District,81.90671018032957,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_28_1_00000000000000000001,281,Minna District,87.96881048355893,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_28_1_00000000000000000002,281,Mokwa District,47.97503027305316,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_28_2_0,281,Kwara District,38.231268869753784,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_29_1_00000000000000000000,291,Lapai District,59.98234333591199,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_29_1_00000000000000000001,291,Minna District,72.32443546997527,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_29_1_00000000000000000002,291,Mokwa District,40.580215193420266,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_29_2_0,291,Kwara District,40.206079108101854,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_30_1_00000000000000000000,301,Lapai District,31.552960193253334,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_30_1_00000000000000000001,301,Minna District,12.228011054024414,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_30_1_00000000000000000002,301,Mokwa District,3.7343154829123644,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_30_2_0,301,Kwara District,16.384174638622106,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_31_1_00000000000000000000,311,Lapai District,1.2833162535220577,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_31_1_00000000000000000001,311,Minna District,0.6047238924642108,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_31_1_00000000000000000002,311,Mokwa District,0.2877134940390446,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_31_2_0,311,Kwara District,2.9369781545848372,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_32_1_00000000000000000000,321,Lapai District,0.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_32_1_00000000000000000001,321,Minna District,0.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_32_1_00000000000000000002,321,Mokwa District,0.005945669609923696,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_32_2_0,321,Kwara District,0.29579785093048194,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_33_1_00000000000000000000,331,Lapai District,0.9208759091895369,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_33_1_00000000000000000001,331,Minna District,0.4716844189414308,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_33_1_00000000000000000002,331,Mokwa District,0.5486556187452751,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_33_2_0,331,Kwara District,2.5984772013143287,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_34_1_00000000000000000000,341,Lapai District,0.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_34_1_00000000000000000001,341,Minna District,0.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_34_1_00000000000000000002,341,Mokwa District,0.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_34_2_0,341,Kwara District,0.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_35_1_00000000000000000000,351,Lapai District,0.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_35_1_00000000000000000001,351,Minna District,0.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_35_1_00000000000000000002,351,Mokwa District,0.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_35_2_0,351,Kwara District,0.5321116544686588,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_36_1_00000000000000000000,361,Lapai District,0.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_36_1_00000000000000000001,361,Minna District,0.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_36_1_00000000000000000002,361,Mokwa District,0.0473285909518738,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_36_2_0,361,Kwara District,0.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_1_00000000000000000000,1,Lapai District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_1_00000000000000000001,1,Minna District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_1_00000000000000000002,1,Mokwa District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0_2_0,1,Kwara District,0.001637586982653496,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_1_1_00000000000000000000,11,Lapai District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_1_1_00000000000000000001,11,Minna District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_1_1_00000000000000000002,11,Mokwa District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_1_2_0,11,Kwara District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_2_1_00000000000000000000,21,Lapai District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_2_1_00000000000000000001,21,Minna District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_2_1_00000000000000000002,21,Mokwa District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_2_2_0,21,Kwara District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_3_1_00000000000000000000,31,Lapai District,0.6585975523812286,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_3_1_00000000000000000001,31,Minna District,0.6344644814167375,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_3_1_00000000000000000002,31,Mokwa District,0.980583446343482,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_3_2_0,31,Kwara District,3.0002261637098147,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_4_1_00000000000000000000,41,Lapai District,0.5443272728552385,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_4_1_00000000000000000001,41,Minna District,0.6811243177835957,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_4_1_00000000000000000002,41,Mokwa District,0.5527441888654145,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_4_2_0,41,Kwara District,2.583264989092737,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_5_1_00000000000000000000,51,Lapai District,2.111040821451266,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_5_1_00000000000000000001,51,Minna District,1.0964004353191352,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_5_1_00000000000000000002,51,Mokwa District,2.263110043425812,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_5_2_0,51,Kwara District,5.924054408302483,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_6_1_00000000000000000000,61,Lapai District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_6_1_00000000000000000001,61,Minna District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_6_1_00000000000000000002,61,Mokwa District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_6_2_0,61,Kwara District,0.056473709823800476,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_7_1_00000000000000000000,71,Lapai District,0.7592140932127909,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_7_1_00000000000000000001,71,Minna District,0.002765386979435963,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_7_1_00000000000000000002,71,Mokwa District,0.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_7_2_0,71,Kwara District,0.05443669798192465,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8_1_00000000000000000000,81,Lapai District,18.54674486575885,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8_1_00000000000000000001,81,Minna District,12.628560532456866,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8_1_00000000000000000002,81,Mokwa District,16.871038239321226,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8_2_0,81,Kwara District,22.46739310256638,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_1_00000000000000000000,91,Lapai District,25.82722059108799,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_1_00000000000000000001,91,Minna District,24.822161341220195,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_1_00000000000000000002,91,Mokwa District,21.705170497685213,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_2_0,91,Kwara District,29.249621281237417,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_10_1_00000000000000000000,101,Lapai District,18.333625503297952,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_10_1_00000000000000000001,101,Minna District,14.610856885898814,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_10_1_00000000000000000002,101,Mokwa District,23.506137580104493,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_10_2_0,101,Kwara District,34.308698875688,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_11_1_00000000000000000000,111,Lapai District,28.910350883738943,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_11_1_00000000000000000001,111,Minna District,28.49292134613676,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_11_1_00000000000000000002,111,Mokwa District,33.59130168240336,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_11_2_0,111,Kwara District,35.283784754967144,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_12_1_00000000000000000000,121,Lapai District,51.41989106041695,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_12_1_00000000000000000001,121,Minna District,54.522931837033596,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_12_1_00000000000000000002,121,Mokwa District,54.331108826441806,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_12_2_0,121,Kwara District,78.2641409280433,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_13_1_00000000000000000000,131,Lapai District,57.7751710589234,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_13_1_00000000000000000001,131,Minna District,56.83553401153036,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_13_1_00000000000000000002,131,Mokwa District,61.53458730512278,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_13_2_0,131,Kwara District,79.09918381710787,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_14_1_00000000000000000000,141,Lapai District,65.2064572918924,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_14_1_00000000000000000001,141,Minna District,74.99536175629136,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_14_1_00000000000000000002,141,Mokwa District,68.1100635297171,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_14_2_0,141,Kwara District,62.616729604079744,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_15_1_00000000000000000000,151,Lapai District,53.421685821480516,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_15_1_00000000000000000001,151,Minna District,61.98845704855503,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_15_1_00000000000000000002,151,Mokwa District,71.21067936129917,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_15_2_0,151,Kwara District,101.50768837102109,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_16_1_00000000000000000000,161,Lapai District,58.87151679396048,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_16_1_00000000000000000001,161,Minna District,48.04792673113233,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_16_1_00000000000000000002,161,Mokwa District,56.8612860536671,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_16_2_0,161,Kwara District,52.879017789094284,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_17_1_00000000000000000000,171,Lapai District,28.70472230640602,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_17_1_00000000000000000001,171,Minna District,34.86430551430917,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_17_1_00000000000000000002,171,Mokwa District,37.86881538756406,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_17_2_0,171,Kwara District,36.27992433007722,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_18_1_00000000000000000000,181,Lapai District,14.389829863483946,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_18_1_00000000000000000001,181,Minna District,27.23683195276173,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_18_1_00000000000000000002,181,Mokwa District,15.954705154698578,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_18_2_0,181,Kwara District,24.097213879479394,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_19_1_00000000000000000000,191,Lapai District,66.28306824323437,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_19_1_00000000000000000001,191,Minna District,66.75987374758434,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_19_1_00000000000000000002,191,Mokwa District,69.00240150606528,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_19_2_0,191,Kwara District,42.56053800641424,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_20_1_00000000000000000000,201,Lapai District,89.93530386116642,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_20_1_00000000000000000001,201,Minna District,81.71209974268172,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_20_1_00000000000000000002,201,Mokwa District,111.94443259326843,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_20_2_0,201,Kwara District,82.61480355378761,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_21_1_00000000000000000000,211,Lapai District,72.23826441969317,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_21_1_00000000000000000001,211,Minna District,74.48957418546428,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_21_1_00000000000000000002,211,Mokwa District,57.456291091389666,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_21_2_0,211,Kwara District,24.26793855815944,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_22_1_00000000000000000000,221,Lapai District,67.78448565178293,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_22_1_00000000000000000001,221,Minna District,62.94890329740311,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_22_1_00000000000000000002,221,Mokwa District,62.320590865255525,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_22_2_0,221,Kwara District,79.16560604133713,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_23_1_00000000000000000000,231,Lapai District,113.08583833710256,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_23_1_00000000000000000001,231,Minna District,95.35463598719849,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_23_1_00000000000000000002,231,Mokwa District,109.64961378742332,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_23_2_0,231,Kwara District,102.33032081774921,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_24_1_00000000000000000000,241,Lapai District,95.27175820450182,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_24_1_00000000000000000001,241,Minna District,102.54403402693272,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_24_1_00000000000000000002,241,Mokwa District,120.10839695019692,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_24_2_0,241,Kwara District,109.77675823771249,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_25_1_00000000000000000000,251,Lapai District,57.69776207814687,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_25_1_00000000000000000001,251,Minna District,80.53923982605573,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_25_1_00000000000000000002,251,Mokwa District,58.60311523943519,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_25_2_0,251,Kwara District,67.64033595454585,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_26_1_00000000000000000000,261,Lapai District,94.2473231930359,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_26_1_00000000000000000001,261,Minna District,105.93133990430769,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_26_1_00000000000000000002,261,Mokwa District,90.3585868629331,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_26_2_0,261,Kwara District,97.59364370775148,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
